"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ZNF813"	-0.198506683172166	4.64126662618415	0.028680388197375	0.142697462863935	TRUE	FALSE	FALSE
"CTD-2116N20.1"	0.924439114008104	-1.66239002454589	0.028697593902745	0.142749353755661	TRUE	FALSE	FALSE
"RP11-864I4.1"	-0.175518893304863	10.5878526100501	0.0287391780405564	0.142922456232852	TRUE	FALSE	FALSE
"MTFMT"	0.248760509290289	3.32064499856603	0.0287721107154318	0.143042610180568	TRUE	FALSE	FALSE
"SLFNL1-AS1"	0.606943759190824	0.971646568716801	0.0287769192986446	0.143042610180568	TRUE	FALSE	FALSE
"KDELR1"	-0.238563308757506	8.08041926651181	0.0288107525923597	0.14314481392139	TRUE	FALSE	FALSE
"ATCAY"	1.63784452108042	-3.23702041185734	0.0288110704940042	0.14314481392139	TRUE	TRUE	TRUE
"ZNF266"	0.248678569766976	4.19873677447742	0.0288551211146556	0.143329870644031	TRUE	FALSE	FALSE
"RP11-498P14.3"	0.940599903326977	-2.17959942499106	0.0288710420355288	0.143375146515901	TRUE	FALSE	FALSE
"SMURF2"	0.24529304825534	4.27471573333513	0.0288993054228055	0.143481679952114	TRUE	FALSE	FALSE
"POLR3C"	0.235275778731155	4.07224572842308	0.0289109849686377	0.143505845746777	TRUE	FALSE	FALSE
"ICMT"	0.163764188849892	5.88477055853617	0.0289386352934955	0.143609255852244	TRUE	FALSE	FALSE
"ATP6V0E2-AS1"	0.958618777223569	-1.57852549167846	0.0289820489543059	0.143763486821369	TRUE	FALSE	FALSE
"SLC25A11"	-0.177097990175698	5.69084788524438	0.0289845385886409	0.143763486821369	TRUE	FALSE	FALSE
"ANKRD2"	-0.814019848320867	0.0500939808833199	0.0289901876016888	0.143763486821369	TRUE	FALSE	FALSE
"RNF14"	0.226198159743302	4.57955455835848	0.029010137394885	0.143811117131465	TRUE	FALSE	FALSE
"ICA1"	0.815468036788773	-0.626873559384853	0.0290134457328742	0.143811117131465	TRUE	FALSE	FALSE
"RP11-131M11.2"	-1.56069240618874	-2.06633815266141	0.0290244524878326	0.143831831594609	TRUE	TRUE	TRUE
"UBA52P6"	1.74379313858384	-3.17909754307704	0.0290438190735515	0.143883178019326	TRUE	TRUE	TRUE
"ATP6V1D"	0.267263043299114	4.85207720695833	0.0290484741344438	0.143883178019326	TRUE	FALSE	FALSE
"SLC45A4"	-0.185311073977238	5.02588037967264	0.0290705938432608	0.143935312780686	TRUE	FALSE	FALSE
"H2AFZ"	0.239647256390528	7.52281261203921	0.0290762190696436	0.143935312780686	TRUE	FALSE	FALSE
"RP1-200K18.1"	0.696477889780522	-0.516946463969957	0.0290794973509257	0.143935312780686	TRUE	FALSE	FALSE
"RP11-692D12.1"	1.61064433075807	-3.32872204162716	0.0291017364384852	0.144011552692772	TRUE	TRUE	TRUE
"MOB3B"	-0.191169593795233	5.44376361307649	0.0291653320168372	0.144292363613596	TRUE	FALSE	FALSE
"CTD-2540F13.2"	0.916471246734773	-1.18020049100259	0.0291891675351494	0.144376380205555	TRUE	FALSE	FALSE
"PRDX2"	-0.16948261306931	8.45522048024572	0.0292041315350684	0.144416487069895	TRUE	FALSE	FALSE
"LIPH"	0.3404523515883	2.39153470047857	0.0292237195539265	0.144460528369316	TRUE	FALSE	FALSE
"SLC13A4"	0.601160156596296	0.430854245388444	0.0292267526777757	0.144460528369316	TRUE	FALSE	FALSE
"RAB33B"	0.236572077061364	3.97903992509571	0.0292475600376514	0.144529462761709	TRUE	FALSE	FALSE
"GUSBP9"	0.668702351293089	-0.650946571176154	0.0292856083621929	0.144642897116497	TRUE	FALSE	FALSE
"PRRG1"	0.360624019082955	2.16742725790824	0.0292902270659719	0.144642897116497	TRUE	FALSE	FALSE
"TSPO"	-0.346158913728025	2.67782594412931	0.0292911136000654	0.144642897116497	TRUE	FALSE	FALSE
"ABCA7"	0.190065461364821	5.27726346946347	0.029319042451212	0.144746882652269	TRUE	FALSE	FALSE
"OSBPL7"	0.320254189030157	2.68274916880223	0.02933532902145	0.144793355474664	TRUE	FALSE	FALSE
"LLGL2"	0.199396557053338	5.0963375094523	0.0293758105534603	0.14495920007477	TRUE	FALSE	FALSE
"RPL38"	0.231922292222709	8.54161322084322	0.029395046861628	0.145020153907975	TRUE	FALSE	FALSE
"KLHL24"	-0.162689795479891	6.43702259420387	0.0294078727200477	0.145044049051573	TRUE	FALSE	FALSE
"NDUFA1"	0.198798794190361	6.06042116149289	0.0294204333794619	0.145044049051573	TRUE	FALSE	FALSE
"AC006538.1"	0.638225962971098	-0.197317358112463	0.0294205459791783	0.145044049051573	TRUE	FALSE	FALSE
"PLCB3"	0.16036133027104	5.41119223606925	0.0294440879490783	0.145082778269657	TRUE	FALSE	FALSE
"HEATR3"	0.203367473400847	4.63537702033685	0.0294484956411389	0.145082778269657	TRUE	FALSE	FALSE
"ZBTB5"	0.17449866719279	4.99085141464459	0.0294555930974181	0.145082778269657	TRUE	FALSE	FALSE
"RP11-456K23.1"	-1.78140337108611	-2.25471688036142	0.0294559499980691	0.145082778269657	TRUE	TRUE	TRUE
"UHRF1BP1"	-0.21818952225942	5.36039447607693	0.0295025331227238	0.145278252165334	TRUE	FALSE	FALSE
"FKBP15"	-0.174609666801147	5.86138067558948	0.0295345267056796	0.145389878711355	TRUE	FALSE	FALSE
"AMN1"	0.397839506449953	1.51020811536263	0.0295390050737967	0.145389878711355	TRUE	FALSE	FALSE
"BTBD3"	0.233748848752732	4.44210572475627	0.0295645430658384	0.145476631748443	TRUE	FALSE	FALSE
"CDC42SE2"	-0.16867751628995	5.9160500290439	0.0295704422836244	0.145476631748443	TRUE	FALSE	FALSE
"SNORD100"	1.31253366554511	-2.10807257603495	0.0295993927329638	0.145585058910253	TRUE	TRUE	FALSE
"APIP"	0.384783015655123	1.9810296145555	0.0296321583674926	0.145694702216429	TRUE	FALSE	FALSE
"BAK1P1"	0.763373962934876	-0.685413044512883	0.0296355168991456	0.145694702216429	TRUE	FALSE	FALSE
"CCNL1"	0.256904229132602	5.99985885344479	0.0296637165761173	0.145766099418885	TRUE	FALSE	FALSE
"SRD5A1"	0.249569688101671	3.35438826024134	0.0296638786769562	0.145766099418885	TRUE	FALSE	FALSE
"SCYL2"	0.183774286699462	6.19154434358814	0.0296780730124768	0.145801839104673	TRUE	FALSE	FALSE
"SDK1"	-0.200623074371917	7.69357479150617	0.0297012121773441	0.145819061850477	TRUE	FALSE	FALSE
"ERICH2"	0.588565194350585	0.139983608654983	0.0297076114484483	0.145819061850477	TRUE	FALSE	FALSE
"ABCC3"	1.04648234312661	-2.00011205029399	0.0297158453114947	0.145819061850477	TRUE	FALSE	FALSE
"CARD11"	-0.171215241897792	5.42853943959086	0.0297160424789342	0.145819061850477	TRUE	FALSE	FALSE
"CLYBL"	0.396216921426909	1.49761210220058	0.0297161887650289	0.145819061850477	TRUE	FALSE	FALSE
"ARHGEF10"	-0.578349094257444	2.10131899868267	0.0297573271018329	0.145986924249467	TRUE	FALSE	FALSE
"MIER1"	0.196301877345482	5.09941485856129	0.0297692613663034	0.146011469136798	TRUE	FALSE	FALSE
"KB-1208A12.3"	-0.618166403757425	3.25401433349673	0.0297816951153378	0.146014029776559	TRUE	FALSE	FALSE
"RGPD4"	0.861724300860246	-1.30859622911362	0.0297836459674297	0.146014029776559	TRUE	FALSE	FALSE
"AC018647.3"	0.674020880360636	-0.411690123637751	0.0298166743361037	0.146141940801387	TRUE	FALSE	FALSE
"TARDBP"	0.154588034579114	7.1073082455405	0.0298753235455349	0.146372795988922	TRUE	FALSE	FALSE
"SLC9A1"	-0.175858924504664	7.12673620051872	0.0298776712594875	0.146372795988922	TRUE	FALSE	FALSE
"CNTROB"	0.169608690039617	5.20174232153457	0.0298882632249797	0.146390642431393	TRUE	FALSE	FALSE
"RP11-91I8.2"	0.608874824427303	-0.281092211000801	0.0299199756092121	0.146511902878583	TRUE	FALSE	FALSE
"EPHX2"	0.358400893892161	1.97700404647594	0.0299524109074321	0.146636646101781	TRUE	FALSE	FALSE
"FRG1GP"	0.43042864018148	1.45274992420757	0.0299791902308578	0.146733648095551	TRUE	FALSE	FALSE
"CSRP1"	-0.178968964249377	7.10388292204416	0.0299893723139624	0.146749388424142	TRUE	FALSE	FALSE
"RP11-887P2.3"	-0.181562421846998	5.68804098600822	0.0300161766720999	0.146846441656864	TRUE	FALSE	FALSE
"SLC23A3"	0.677833021751339	-0.584086037119247	0.0300416335222315	0.146894793388348	TRUE	FALSE	FALSE
"UHRF2"	0.191251806649985	5.63825625688496	0.030042276737004	0.146894793388348	TRUE	FALSE	FALSE
"CTD-2583A14.9"	0.501279965129483	0.433293666214549	0.0300499168349422	0.146894793388348	TRUE	FALSE	FALSE
"ZNF84"	0.228504771781659	4.66492792911296	0.0300539523167084	0.146894793388348	TRUE	FALSE	FALSE
"RGS10"	0.300767391381356	2.79005089270183	0.0301227023949305	0.147194438890001	TRUE	FALSE	FALSE
"C1orf220"	0.674747400375222	-0.158859180490704	0.0301292329105518	0.147194438890001	TRUE	FALSE	FALSE
"GDF11"	0.28844197247568	3.46910324219418	0.0301481553251568	0.147228316310933	TRUE	FALSE	FALSE
"MDC1"	-0.473697204881824	1.86449343336348	0.0301550496870504	0.147228316310933	TRUE	FALSE	FALSE
"ZUFSP"	0.341293917957548	2.80020555052891	0.0301571340017884	0.147228316310933	TRUE	FALSE	FALSE
"SMTN"	-0.153384786483637	6.97692987022365	0.0301849404476212	0.147329924807597	TRUE	FALSE	FALSE
"VN1R83P"	1.36271323406991	-1.96837753218789	0.0302000435713298	0.147369496843556	TRUE	TRUE	FALSE
"SDC4"	-0.150847478161899	9.86902130043858	0.0302326639597959	0.147479064341319	TRUE	FALSE	FALSE
"ADGRG2"	-0.825441157679175	-0.640369108478792	0.0302364985706901	0.147479064341319	TRUE	FALSE	FALSE
"LINC00271"	1.22124210851304	-2.6621765142126	0.0302452721710501	0.147487709156329	TRUE	TRUE	FALSE
"ARL6IP1"	0.169012240063874	8.78794918093953	0.0302577688802329	0.147514501094882	TRUE	FALSE	FALSE
"RP11-498J9.2"	-0.853593279412888	-1.45262268664383	0.030270341053398	0.147541648456937	TRUE	FALSE	FALSE
"SLC35F5"	0.152280471626566	6.80643455699545	0.0302954658001522	0.147629332844066	TRUE	FALSE	FALSE
"SNHG3"	0.219492326899487	4.5945126516083	0.0303047431118034	0.147629332844066	TRUE	FALSE	FALSE
"PSRC1"	-0.170369675786445	5.48382963291863	0.0303124884694776	0.147629332844066	TRUE	FALSE	FALSE
"ADAM9"	-0.214380676762857	6.88173881504055	0.0303183305966198	0.147629332844066	TRUE	FALSE	FALSE
"ZNF274"	0.264286715039914	4.52179536411139	0.0303285369712463	0.147629332844066	TRUE	FALSE	FALSE
"DPM1"	0.224025421860079	5.39254717909642	0.0303311327127516	0.147629332844066	TRUE	FALSE	FALSE
"REEP5"	0.174537090374859	6.59722086422325	0.0303373863990299	0.147629332844066	TRUE	FALSE	FALSE
"AP001258.4"	1.58354159696629	-2.8122825082023	0.0303693266250397	0.147750631566533	TRUE	TRUE	TRUE
"TNNT1"	-0.200940229221195	5.63893467496064	0.0303833859633064	0.147784901570772	TRUE	FALSE	FALSE
"RP11-319G6.1"	0.604828265687917	0.878429199638512	0.0304741192735728	0.148192012146141	TRUE	FALSE	FALSE
"PPFIA3"	-0.178228426598632	5.11344164697936	0.0304855769795754	0.148213515959321	TRUE	FALSE	FALSE
"SUN2"	-0.152398341874843	7.62136400697458	0.0305397607864132	0.148442685908302	TRUE	FALSE	FALSE
"YIPF3"	-0.170932376978819	6.33668998484091	0.0305526181085735	0.148470923431421	TRUE	FALSE	FALSE
"PANK4"	-1.45619445266553	1.9533226338084	0.030586057357916	0.148594584292789	TRUE	TRUE	FALSE
"NRCAM"	0.429334810932399	1.32534876089705	0.0305998125308562	0.148594584292789	TRUE	FALSE	FALSE
"TMEM192"	0.216626132417261	4.26515134982728	0.0306057476790018	0.148594584292789	TRUE	FALSE	FALSE
"SPTLC3"	-0.200476888879567	5.36064198941314	0.0306062803212006	0.148594584292789	TRUE	FALSE	FALSE
"MGLL"	-0.169367397232474	6.1948065444762	0.0306275907069091	0.148663680386194	TRUE	FALSE	FALSE
"RP11-488C13.5"	0.265929740132344	2.91723660163268	0.0306346262487642	0.148663680386194	TRUE	FALSE	FALSE
"CETN3"	0.265696767548873	4.90495908475857	0.0306445848291727	0.148677757717953	TRUE	FALSE	FALSE
"ATG101"	-0.203132639603528	4.97154198182965	0.0306549580906681	0.148693840004148	TRUE	FALSE	FALSE
"ZNF16"	-0.281585014389761	3.14804862087832	0.0306650776337925	0.148706429871384	TRUE	FALSE	FALSE
"TEX9"	0.659760402765516	0.0562740461644394	0.0306716717834977	0.148706429871384	TRUE	FALSE	FALSE
"ST3GAL4-AS1"	0.480185102831909	1.19783015997896	0.030685849772579	0.148730624718722	TRUE	FALSE	FALSE
"NOB1"	-0.18123235516475	6.23856567065065	0.0306959277710133	0.148730624718722	TRUE	FALSE	FALSE
"PPP1R13L"	-0.155226510859801	7.00616155929982	0.0306978427929841	0.148730624718722	TRUE	FALSE	FALSE
"ERC1"	-0.198014854401066	6.7093495601766	0.0307059461912881	0.148735677734117	TRUE	FALSE	FALSE
"MAPK7"	-0.209494328609151	4.52758275343538	0.0307282054987687	0.148809282077485	TRUE	FALSE	FALSE
"METAP1"	0.169292020031819	5.76522548182541	0.0307522512021354	0.148887528180151	TRUE	FALSE	FALSE
"RP11-274B21.2"	-0.328820880513262	3.99486851483315	0.0307584981790572	0.148887528180151	TRUE	FALSE	FALSE
"LSP1"	-2.69832676654667	-3.2100602443528	0.0307668163292073	0.148893579782008	TRUE	TRUE	TRUE
"CCDC82"	0.239188210157662	3.93250193933163	0.0308208286371189	0.149120711086253	TRUE	FALSE	FALSE
"RPL23AP65"	0.57048814425577	1.00009725144814	0.0308335835393841	0.149148167816456	TRUE	FALSE	FALSE
"ELL"	-0.191763924005019	5.64411884480696	0.0308707962648757	0.149293892129447	TRUE	FALSE	FALSE
"CTDSP1"	-0.159641934820278	7.73940114540852	0.0308858941567645	0.149332624812119	TRUE	FALSE	FALSE
"SMOX"	-0.239660718541861	3.89708992953403	0.0308932070960325	0.149333708280179	TRUE	FALSE	FALSE
"FUT1"	-0.320472258421736	3.02290421214969	0.0309107946472288	0.149384445982684	TRUE	FALSE	FALSE
"AC144831.1"	0.852166365444676	-1.14951058388954	0.0309320823183351	0.149453038100469	TRUE	FALSE	FALSE
"XAB2"	-0.173150146983529	6.31274371237283	0.0309443424895876	0.149477991030877	TRUE	FALSE	FALSE
"NET1"	0.162120523852555	7.7663648789776	0.0309612197194303	0.149525230309381	TRUE	FALSE	FALSE
"RBM38"	0.21311894473196	4.58683958666831	0.031023549584679	0.149787415998574	TRUE	FALSE	FALSE
"NRIP1"	-0.216562457878376	5.84116851527229	0.0310297295840585	0.149787415998574	TRUE	FALSE	FALSE
"OCIAD2"	-1.41345881325316	-2.34412883777486	0.0310547937318599	0.1498740629451	TRUE	TRUE	FALSE
"ARFGAP1"	-0.173850238426461	7.2093156368805	0.0310693946271725	0.149910184886857	TRUE	FALSE	FALSE
"AP2A2"	-0.496041785061648	4.37079240905474	0.031122287671978	0.150118539154551	TRUE	FALSE	FALSE
"ZNF76"	0.188787589418657	4.73591842685236	0.0311268289673919	0.150118539154551	TRUE	FALSE	FALSE
"SLC2A4RG"	0.195042593018638	5.14060129927501	0.0311549269094516	0.150219659023691	TRUE	FALSE	FALSE
"ORAI3"	0.574862425571523	0.732853552172051	0.0311694089372787	0.150255095806113	TRUE	FALSE	FALSE
"SETDB1"	-0.147204619976634	6.86877784769689	0.0312374319150644	0.150548556559768	TRUE	FALSE	FALSE
"UPF3B"	-0.223938645582201	4.19877068674641	0.0312515902064368	0.15055490484149	TRUE	FALSE	FALSE
"RP11-644F5.10"	0.235286917290929	4.3802840173701	0.0312610085488639	0.15055490484149	TRUE	FALSE	FALSE
"CNPY2"	0.18315189795446	6.3468541631526	0.0312611945524468	0.15055490484149	TRUE	FALSE	FALSE
"RP11-293B20.2"	-2.06684035354452	-2.55771760748991	0.0312673364037558	0.15055490484149	TRUE	TRUE	TRUE
"POLR2K"	0.231568794340533	4.00842604410236	0.0312786963930859	0.150575186978233	TRUE	FALSE	FALSE
"HMGB3P22"	1.24683956366056	-2.6612494413239	0.0312937897444113	0.150613428091334	TRUE	TRUE	FALSE
"UBE3D"	0.338548872743639	2.03794398387796	0.0313073632513209	0.15064433856837	TRUE	FALSE	FALSE
"BCL9L"	-0.171927613171565	7.73516311277958	0.0313150206153166	0.150646774213807	TRUE	FALSE	FALSE
"GABPA"	0.21140858173893	5.0894018792888	0.0313377946550992	0.150721913745278	TRUE	FALSE	FALSE
"TRAPPC3"	0.202098039484893	5.58055943314296	0.0313785463240012	0.150858334037437	TRUE	FALSE	FALSE
"PGAM1"	-0.167059896359877	7.75266747179728	0.0313804813325762	0.150858334037437	TRUE	FALSE	FALSE
"MTATP6P1"	-0.351274350914922	8.81958914767484	0.0314037741997539	0.150935867509016	TRUE	FALSE	FALSE
"LRRC57"	0.281883194370237	3.30199840227875	0.0314175828859688	0.1509677922162	TRUE	FALSE	FALSE
"ZNF436-AS1"	0.302995663927261	2.9242959397595	0.0314343056248724	0.151013701777323	TRUE	FALSE	FALSE
"ZNF18"	0.326322576895383	2.06695997069017	0.0314799299467942	0.151179581500703	TRUE	FALSE	FALSE
"ZBED8"	0.345937879167702	2.70271662678317	0.0314831873181231	0.151179581500703	TRUE	FALSE	FALSE
"RTN3"	0.155049878868758	6.53338793912052	0.0315161664386167	0.15130345537737	TRUE	FALSE	FALSE
"CCDC130"	0.218763583499594	3.99021470621319	0.0315240206793992	0.151306680253411	TRUE	FALSE	FALSE
"RP11-44F14.8"	0.895567683543276	-1.03078741015571	0.0315467666861416	0.151365654962259	TRUE	FALSE	FALSE
"RP11-212P7.3"	-0.1974119131593	4.40687587843765	0.0315506783888388	0.151365654962259	TRUE	FALSE	FALSE
"KIAA1161"	0.238889191240854	4.42584726311652	0.0315631193757899	0.151388523685597	TRUE	FALSE	FALSE
"MBIP"	0.232773880475627	4.35546278039906	0.0315698179317777	0.151388523685597	TRUE	FALSE	FALSE
"DPAGT1"	-0.204434989002524	5.85053305043404	0.0316023134054952	0.151509862130214	TRUE	FALSE	FALSE
"PSMD6"	0.181339248089552	5.74927292086186	0.0316101805016005	0.151513097257501	TRUE	FALSE	FALSE
"UBAP2L"	-0.172688853138879	7.77973077888656	0.0316253170518413	0.151551166745698	TRUE	FALSE	FALSE
"ITFG2"	-0.173275902716868	4.99092308264389	0.0316374906841474	0.151575023596145	TRUE	FALSE	FALSE
"KLHL2P1"	-0.548516126661562	0.927342154139096	0.0316453143833444	0.151578033833455	TRUE	FALSE	FALSE
"RHOU"	-0.157371232132783	9.0590370494556	0.0316725641844567	0.151674070722838	TRUE	FALSE	FALSE
"BMP2K"	0.250880895506885	4.2402686131335	0.0316877354503407	0.151709191369114	TRUE	FALSE	FALSE
"AC092168.2"	-0.837300003167942	-1.39035084917863	0.0316973555304443	0.151709191369114	TRUE	FALSE	FALSE
"PRNP"	0.18986321187927	5.22262471066434	0.0317015029149739	0.151709191369114	TRUE	FALSE	FALSE
"ZNF524"	-0.261935737861615	3.87140941660145	0.0317400395784038	0.151859112822769	TRUE	FALSE	FALSE
"MANBAL"	-0.169778327698836	5.53446862496442	0.0317558663862411	0.15186389246502	TRUE	FALSE	FALSE
"VASP"	-0.174214665747263	5.34062603960354	0.0317656527017002	0.15186389246502	TRUE	FALSE	FALSE
"CARD8"	0.187812321437494	4.62848323198732	0.0317683035875434	0.15186389246502	TRUE	FALSE	FALSE
"RP11-983P16.4"	-0.604127049519103	3.60320562304151	0.0317698743991903	0.15186389246502	TRUE	FALSE	FALSE
"SMC5-AS1"	-0.804267410882029	-1.00503587768064	0.031796821247768	0.151958220600154	TRUE	FALSE	FALSE
"PTPRCAP"	0.88210570885533	-1.21217371878449	0.0318140570160677	0.152006106849735	TRUE	FALSE	FALSE
"SNORD104"	0.457486169597554	1.19343217538269	0.0318347006820452	0.152070250468926	TRUE	FALSE	FALSE
"SLC9C2"	-1.07907883255077	-1.24199782914874	0.0318480153520246	0.152099363274938	TRUE	FALSE	FALSE
"MYRF"	-1.1319648519888	-1.14475560773136	0.0318805623034855	0.152220291361112	TRUE	FALSE	FALSE
"KRBOX1"	-0.347401929128075	2.8038752397646	0.0319645547202589	0.152581368731898	TRUE	FALSE	FALSE
"FIS1"	-0.202153764665481	5.23211467802263	0.0319706712988986	0.152581368731898	TRUE	FALSE	FALSE
"ZNF235"	0.508573520240142	1.02007057510668	0.0319808334178055	0.152595297118797	TRUE	FALSE	FALSE
"ENPP1"	1.11787992306329	-2.05829096656476	0.0320047862231101	0.152675006018124	TRUE	FALSE	FALSE
"RP11-350N15.6"	-1.21119068554509	-1.65450314970448	0.032037363409765	0.152781152468194	TRUE	TRUE	FALSE
"SLK"	0.196345676544405	5.0542043259765	0.0320415423718067	0.152781152468194	TRUE	FALSE	FALSE
"ILKAP"	0.20757463735071	4.37469476838998	0.0320790956523346	0.152925600591102	TRUE	FALSE	FALSE
"CEP63"	-0.191813519080072	5.05299693755962	0.032088363009918	0.152935170852247	TRUE	FALSE	FALSE
"PTK2"	-0.151114581513391	7.04563186002015	0.0321106428255207	0.152948257965148	TRUE	FALSE	FALSE
"RP1-92O14.6"	-1.7711015593429	-2.32727205542742	0.0321123441166902	0.152948257965148	TRUE	TRUE	TRUE
"TBX1"	-0.458204794395165	1.66268328255099	0.0321185124623661	0.152948257965148	TRUE	FALSE	FALSE
"DHCR7"	0.173099530523554	5.87474544555374	0.0321272794257326	0.152948257965148	TRUE	FALSE	FALSE
"CTD-2342J14.6"	-0.755261263100921	-0.589545549144777	0.0321274110650232	0.152948257965148	TRUE	FALSE	FALSE
"LGSN"	0.708856399473753	-0.342924360205503	0.0321381120614712	0.152964633684354	TRUE	FALSE	FALSE
"RP11-303E16.9"	1.50387017110228	-2.53501296569483	0.0321717626800209	0.153062470348457	TRUE	TRUE	TRUE
"APOL1"	-0.225728618071568	4.33586038674261	0.0321763957190158	0.153062470348457	TRUE	FALSE	FALSE
"HDAC11"	0.350020799864808	2.34813024625288	0.0321870020743114	0.153062470348457	TRUE	FALSE	FALSE
"XXcos-LUCA11.5"	-0.28679298957267	2.78762713261033	0.0321877311138168	0.153062470348457	TRUE	FALSE	FALSE
"KIF27"	0.320188122423005	2.48285095053237	0.0322323601252214	0.153240103452474	TRUE	FALSE	FALSE
"BMPR2"	0.199516654038351	5.12766139809137	0.0322690223736746	0.153379789107362	TRUE	FALSE	FALSE
"MT-ND3"	-0.406825941133272	8.51349220790932	0.032303888555803	0.15351087667867	TRUE	FALSE	FALSE
"SLC25A44"	0.233805115706011	3.99735652225084	0.0323298131225678	0.153567156085804	TRUE	FALSE	FALSE
"DDHD1"	-0.176977170857131	5.81339910899391	0.0323320683039907	0.153567156085804	TRUE	FALSE	FALSE
"TMEM262"	-0.942526651168117	-0.153204323548739	0.0323376010821527	0.153567156085804	TRUE	FALSE	FALSE
"APOBEC3H"	0.390522530414747	1.76989971300108	0.032378610881441	0.153727251933387	TRUE	FALSE	FALSE
"WBP1"	0.198780606731526	5.27330941916189	0.0323900411064369	0.153746869298828	TRUE	FALSE	FALSE
"PRCP"	0.1867387776597	6.74069808647782	0.0324157508011748	0.153834243383093	TRUE	FALSE	FALSE
"ZNF283"	0.396646250613116	1.83108676554118	0.0324465988493657	0.153923071093907	TRUE	FALSE	FALSE
"FNBP1P1"	-1.03480646524379	-1.57888873902882	0.0324490818725928	0.153923071093907	TRUE	FALSE	FALSE
"RP11-439C15.6"	-0.56774385257972	2.0919641830071	0.0325167618746337	0.154209388935397	TRUE	FALSE	FALSE
"RP11-676M6.1"	-0.246088814211682	3.3950173743927	0.0325266668845994	0.15422164406729	TRUE	FALSE	FALSE
"DNAJC22"	0.232254702073469	3.45505673794136	0.0325548671371142	0.154320619061757	TRUE	FALSE	FALSE
"BRMS1L"	0.226209056879265	4.41900460088774	0.0325757610119703	0.154384922717248	TRUE	FALSE	FALSE
"CENPN"	0.188974330839802	4.77398827783732	0.0325953200091849	0.154442872540146	TRUE	FALSE	FALSE
"CLSTN3"	-0.160469980527346	7.16729895610396	0.0326165372762918	0.154508651734284	TRUE	FALSE	FALSE
"DNMBP"	0.523051198844346	0.996353684416649	0.0326673830355394	0.15471472370204	TRUE	FALSE	FALSE
"CTA-250D10.19"	-2.17583271709587	-3.23324665769879	0.0326789247897476	0.154734598701016	TRUE	TRUE	TRUE
"MON1A"	0.481429440287279	0.864440386254204	0.0327163655253093	0.154877068799138	TRUE	FALSE	FALSE
"RPS29"	0.271071562146771	8.2888892179277	0.0327380904952177	0.154945094219783	TRUE	FALSE	FALSE
"PBDC1"	0.318370531707808	3.28589260063778	0.0327540929154596	0.154986011086494	TRUE	FALSE	FALSE
"INF2"	-0.145156671471064	7.73633895340432	0.0327974958795843	0.155156534515904	TRUE	FALSE	FALSE
"RP11-360N9.2"	-1.34627720875074	-2.33911389856235	0.0328180787012863	0.155219049376133	TRUE	TRUE	FALSE
"HSPD1"	0.193211427646489	8.52083852545676	0.0328268718288109	0.155225787193205	TRUE	FALSE	FALSE
"AC005562.1"	1.1082446791599	-1.4263252673514	0.0328773188243474	0.155429443077581	TRUE	FALSE	FALSE
"LAMB4"	-0.994595858500179	-0.883454483738685	0.0329021132884876	0.155483951403314	TRUE	FALSE	FALSE
"CIC"	-0.182418744308418	5.62219316822736	0.0329036103368449	0.155483951403314	TRUE	FALSE	FALSE
"MTMR3"	-0.183147539212431	6.11464893240375	0.0329236605124457	0.155543806314237	TRUE	FALSE	FALSE
"EEF1AKMT1"	0.380453639478465	2.70719637248674	0.0329330144652795	0.15555311271874	TRUE	FALSE	FALSE
"RP11-392O17.2"	0.994074712564857	-0.507444750936802	0.0329464171078506	0.155554122864693	TRUE	FALSE	FALSE
"RP11-690D19.3"	1.26552573389362	-2.44364722658843	0.0329569036303268	0.155554122864693	TRUE	TRUE	FALSE
"RP11-205M5.3"	-1.98847798796583	-1.48377961055895	0.0329587965266345	0.155554122864693	TRUE	TRUE	TRUE
"NANS"	-0.186680595705145	5.5308282022576	0.0329653234610296	0.155554122864693	TRUE	FALSE	FALSE
"PNPLA4"	0.310456529543993	2.47131356626495	0.0329780807233922	0.155554122864693	TRUE	FALSE	FALSE
"DDX54"	-0.185514055397797	6.90298874468498	0.0329860487212879	0.155554122864693	TRUE	FALSE	FALSE
"CLEC4F"	0.748856189917633	-0.546989291144079	0.0329903879399598	0.155554122864693	TRUE	FALSE	FALSE
"PHPT1"	-0.181817252310644	7.7133237418093	0.0329923013841949	0.155554122864693	TRUE	FALSE	FALSE
"RP11-732A19.9"	-2.76285163535462	-2.44510028392682	0.0330006193964108	0.155558524995478	TRUE	TRUE	TRUE
"TNKS2"	-0.181731594230588	7.32520077591075	0.033019287931895	0.155564355413222	TRUE	FALSE	FALSE
"RP11-399K21.11"	1.01861627959566	-2.39713831395881	0.0330231987908334	0.155564355413222	TRUE	FALSE	FALSE
"AP4E1"	-0.209944551723513	5.25445112539161	0.0330240101304439	0.155564355413222	TRUE	FALSE	FALSE
"RP11-161H23.5"	-0.922827963962453	1.99571798994433	0.0330641544225198	0.155718640077085	TRUE	FALSE	FALSE
"WRN"	0.205872362438484	5.1828724155048	0.0330727697779912	0.155724400568431	TRUE	FALSE	FALSE
"GOSR2"	-0.168234818922586	5.38011379705893	0.033131309842056	0.155953962275551	TRUE	FALSE	FALSE
"RTKN"	0.235928116186372	3.90822750325799	0.0331363303496329	0.155953962275551	TRUE	FALSE	FALSE
