"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ERP44"	0.0542567372981635	5.79227574444005	0.897186568882675	0.381082505561337	0.70936503155917	-6.21646157492177	FALSE	FALSE	FALSE
"DROSHA"	0.04011522235872	6.65725008519263	0.97231769794234	0.343364919910671	0.680003865355455	-6.21652200674948	FALSE	FALSE	FALSE
"EIF2D"	0.0451211921361701	6.67055105711923	0.969748159634463	0.344610860737778	0.680946664693934	-6.21655405940278	FALSE	FALSE	FALSE
"ASB8"	0.0376868870310432	3.82608463337214	0.490337640311943	0.629627569003838	0.85335741932927	-6.21668284287306	FALSE	FALSE	FALSE
"MRPS30"	-0.0427624880885134	5.85056739484904	-0.911257952241889	0.373815561887695	0.704649863925191	-6.21677974852348	FALSE	FALSE	FALSE
"NCAPG2"	0.0428428038076927	5.38263896867017	0.859203116793384	0.401163566206164	0.724219014971211	-6.21725075998493	FALSE	FALSE	FALSE
"SLC46A1"	0.0478567045063576	5.26766167442812	0.835454328968878	0.414062484466412	0.732871811272847	-6.21748189282008	FALSE	FALSE	FALSE
"IFT140"	-0.04906815374488	4.93885887706836	-0.800082357319534	0.433760632888326	0.746074020195542	-6.21750140576422	FALSE	FALSE	FALSE
"ATE1"	-0.0456163721090688	4.27725912519381	-0.664107807399631	0.514767967644933	0.796019628936029	-6.21789551337916	FALSE	FALSE	FALSE
"FAM83H"	-0.0603142377103874	3.63302626352617	-0.399405659796618	0.694142001536087	0.88634882464202	-6.21843653517107	FALSE	FALSE	FALSE
"DDX28"	-0.0240556901703486	3.5934086268964	-0.382181179879504	0.706657447307718	0.891137131696162	-6.21864650723485	FALSE	FALSE	FALSE
"CAT"	0.0509313612494218	6.15618823104376	0.927237632542717	0.365676357392799	0.696568878866241	-6.21883318294183	FALSE	FALSE	FALSE
"ZCCHC4"	0.00228994327724497	3.21027569078271	0.0310054568472194	0.975595379940207	0.99305944759794	-6.21918797740201	FALSE	FALSE	FALSE
"PVRIG2P"	0.0267150930115769	3.59806295397709	0.340723482602378	0.737129001859901	0.904810602096531	-6.21944951832078	FALSE	FALSE	FALSE
"ZFAND2B"	0.03122243519456	3.65158372197591	0.38479750763854	0.704750755092129	0.889860204764971	-6.21946326357133	FALSE	FALSE	FALSE
"RP11-465N4.4"	-0.0468129582257477	5.57063782371924	-0.892968732571518	0.383278913520539	0.710596694821455	-6.21947180961686	FALSE	FALSE	FALSE
"KTI12"	0.0162063678092745	3.34829192931724	0.210928366112362	0.835236205465108	0.94281785801308	-6.21954675532445	FALSE	FALSE	FALSE
"BICD2"	-0.0431886944796425	4.37669972857039	-0.674583637087659	0.508236761354788	0.792077799415549	-6.21955405105829	FALSE	FALSE	FALSE
"ZSCAN18"	0.0423911136268158	4.90942459164186	0.761975564775902	0.455626156169484	0.760134680119296	-6.21987141515221	FALSE	FALSE	FALSE
"NDUFAF6"	0.0380631793853867	4.53790905210192	0.701039591412553	0.491954023184254	0.781521335392898	-6.21992200766475	FALSE	FALSE	FALSE
"NXT1"	-0.036834937426736	4.05452639868461	-0.593636896173003	0.559903775080091	0.819604817305066	-6.22013377216591	FALSE	FALSE	FALSE
"FLII"	-0.0415361519410338	6.15527077466144	-0.930620680378266	0.363968672477639	0.695422508324345	-6.22018859026353	FALSE	FALSE	FALSE
"RP13-726E6.2"	-0.0396250542026593	3.65792097654385	-0.457178260138638	0.652836120353461	0.86483748656559	-6.2203439015353	FALSE	FALSE	FALSE
"SDHAF2"	-0.0182582883931666	3.40915663879476	-0.216422098698023	0.831013995625381	0.940836289130127	-6.22047903729292	FALSE	FALSE	FALSE
"UBR3"	0.0607228302577125	5.37315133390503	0.853279557430337	0.404356226438373	0.726521108025385	-6.22068295818829	FALSE	FALSE	FALSE
"MRPL46"	0.0315391493734949	3.63652584649037	0.388559115828994	0.702012938543061	0.888684848467527	-6.22071895581153	FALSE	FALSE	FALSE
"TCEB3"	-0.0409664453293397	4.87434703208595	-0.773526052124148	0.448928481113018	0.755452684400452	-6.22071992131561	FALSE	FALSE	FALSE
"ZNF134"	-0.00665474591250836	3.32032867023206	-0.0701269399332814	0.944840897899246	0.984620484863312	-6.22098374137392	FALSE	FALSE	FALSE
"SDHC"	-0.0528755854750917	7.1892777704261	-0.994197693138663	0.332881805258261	0.671758608063084	-6.22102481438603	FALSE	FALSE	FALSE
"TPRG1L"	0.00150465546714251	3.3356128361641	0.0216271220621791	0.982975659715079	0.994900298736231	-6.22108727169623	FALSE	FALSE	FALSE
"MNT"	-0.0507137741535226	4.98239764911793	-0.807152816749801	0.429776900823673	0.742818899254086	-6.22109089022182	FALSE	FALSE	FALSE
"VCPIP1"	0.0460300966665876	4.55001331610271	0.702743763563581	0.490915635725706	0.780883825701337	-6.22130524483939	FALSE	FALSE	FALSE
"TIMM44"	-0.0488327262928721	5.24673177743889	-0.837795620493478	0.412779142687371	0.731891711122982	-6.22168362368265	FALSE	FALSE	FALSE
"SASS6"	0.0607661316023593	4.91013712701398	0.78163630400296	0.444261988312651	0.752316965096006	-6.22185630792552	FALSE	FALSE	FALSE
"METTL10"	0.040905832588753	4.30319462932591	0.629008597814564	0.536990655112517	0.80795979862869	-6.22213510065321	FALSE	FALSE	FALSE
"WDFY1"	-0.0491587902557438	5.7402431882861	-0.881835848486848	0.389116496384271	0.715833602334843	-6.22222265389389	FALSE	FALSE	FALSE
"MTERF3"	-0.00270974431216509	3.34049629017814	-0.0267274970797414	0.978961680715027	0.993947682226809	-6.2224000363698	FALSE	FALSE	FALSE
"HCCS"	-0.0152978788138429	3.41682501058065	-0.224872601451449	0.824529697656105	0.938705633484039	-6.22246855929648	FALSE	FALSE	FALSE
"PLD1"	0.037083310286671	4.14676757454092	0.560231572754651	0.58200519968329	0.831221799086656	-6.22267044018027	FALSE	FALSE	FALSE
"RP11-45M22.4"	-0.0372167747254837	3.90306444466502	-0.529378505919312	0.60280281858592	0.840487432915263	-6.22273565316545	FALSE	FALSE	FALSE
"SZT2"	0.0509862443532771	6.11496085940073	0.925065037874117	0.366775882938418	0.69731607170441	-6.2228053077224	FALSE	FALSE	FALSE
"NFE2L2"	-0.0443483578554451	5.69782735910651	-0.893252551907074	0.383130853779045	0.710596694821455	-6.22300887828718	FALSE	FALSE	FALSE
"PCYT1A"	0.0482077291699721	5.69281883761642	0.8786855360559	0.390778957314106	0.716867206213664	-6.22313408686395	FALSE	FALSE	FALSE
"VPS28"	-0.0400744797475641	4.98353334898548	-0.78881805061635	0.440154852068003	0.749822263760679	-6.22315479330237	FALSE	FALSE	FALSE
"XKR8"	-0.0370217688618952	3.86367918582416	-0.472813515712959	0.64184559049076	0.858320269744071	-6.22353580446644	FALSE	FALSE	FALSE
"HES2"	0.0279697380648187	3.51938018683079	0.418015220121769	0.680720972383856	0.879704803646298	-6.22400818793711	FALSE	FALSE	FALSE
"VAV2"	-0.0430893542792168	7.57531332892697	-1.00841471653633	0.326191165524112	0.665911725257384	-6.22437621046535	FALSE	FALSE	FALSE
"RP11-472I20.4"	0.0216485553824004	3.52373269808573	0.331096023895123	0.74427193407917	0.90754418687679	-6.22443975021303	FALSE	FALSE	FALSE
"CCDC144NL-AS1"	-0.0448003052376214	5.57484594938322	-0.874823382933874	0.392823427523932	0.718284178117102	-6.22446989211465	FALSE	FALSE	FALSE
"LMF1"	0.0174375981018016	3.49777705163509	0.269786681374642	0.790293951000443	0.927485422918338	-6.22457498397254	FALSE	FALSE	FALSE
"DDX24"	-0.130808281895452	3.8447264148162	-0.500121939107129	0.622852963971817	0.849751993979036	-6.22468838946432	FALSE	FALSE	FALSE
"TALDO1"	-0.0484020313397719	6.93024370370101	-0.979323820736869	0.339983566190145	0.676603249932312	-6.22487573251651	FALSE	FALSE	FALSE
"MED1"	-0.058004502089374	7.2412270292028	-0.998887176811995	0.330664372139328	0.669592859469662	-6.2250066535726	FALSE	FALSE	FALSE
"CTD-2369P2.12"	-0.0518426460104324	5.563998079874	-0.869006726013298	0.395915749097735	0.721129955442526	-6.22502778893189	FALSE	FALSE	FALSE
"WDR48"	0.0556764387019753	5.30464407377779	0.829169529624142	0.417520013019047	0.734609253675707	-6.22521053314416	FALSE	FALSE	FALSE
"FABP7"	-0.0369438171582872	3.94630872572473	-0.438217585954923	0.6662742303428	0.871808958780409	-6.22530767531262	FALSE	FALSE	FALSE
"NOL6"	-0.0434519326882379	5.79682652971581	-0.89300168179116	0.38326172298928	0.710596694821455	-6.22565194217648	FALSE	FALSE	FALSE
"RP11-517H2.6"	-0.0184492531003095	3.46133812363143	-0.244930730845586	0.809191184625784	0.933445625430362	-6.22646837014254	FALSE	FALSE	FALSE
"UQCRC1"	-0.0407746584882958	8.03151864193764	-1.02591598565507	0.31808558109192	0.659909877268092	-6.22659799161178	FALSE	FALSE	FALSE
"KDELR2"	-0.0591673875082925	8.39218395651733	-1.03871344059896	0.312249607960813	0.654512461821144	-6.22693616973989	FALSE	FALSE	FALSE
"SECISBP2L"	-0.0566212955311691	5.95787120791057	-0.910424977622497	0.374243139092145	0.70491827325779	-6.22723065685263	FALSE	FALSE	FALSE
"FRAT2"	0.0423903407353396	5.11950369737374	0.798743478445324	0.434517596195891	0.746174666209836	-6.22727634666483	FALSE	FALSE	FALSE
"XPO6"	-0.0460843150045713	7.00131678942485	-0.980336605646107	0.339496684382605	0.676424586513191	-6.22732342118772	FALSE	FALSE	FALSE
"RPL13AP25"	0.0535410682013207	3.7717307287186	0.451233526237624	0.657036543126759	0.867130172754561	-6.22747610384789	FALSE	FALSE	FALSE
"CSF2RA"	-0.0475999279185473	6.56854832375447	-0.953606968080224	0.352508869135668	0.686931793458025	-6.22842101307972	FALSE	FALSE	FALSE
"UBE2V2"	0.0475886420303482	4.47868509777749	0.667481848634537	0.512659263282429	0.794843015829486	-6.2294706863094	FALSE	FALSE	FALSE
"CNOT10"	-0.0434423528625008	5.47515543189302	-0.851669502760596	0.405226844869605	0.727068283282779	-6.22949161428084	FALSE	FALSE	FALSE
"PWP2"	0.0264734385029217	3.60640837647046	0.387352587215354	0.702890634258181	0.88926155193579	-6.22949195601002	FALSE	FALSE	FALSE
"FARS2"	0.0287739385253438	3.57888703726803	0.358488056572858	0.724013612102779	0.898819656583013	-6.22963015320843	FALSE	FALSE	FALSE
"TUT1"	-0.0413341130393645	4.91921406572114	-0.761213874350186	0.456069960691115	0.760412743813131	-6.22964618904007	FALSE	FALSE	FALSE
"KCNJ15"	-0.0171192570090284	3.43231624818306	-0.218715445029763	0.829252996466654	0.94064336904011	-6.22968150768193	FALSE	FALSE	FALSE
"BCL2L12"	0.0489451268315229	5.3555684735124	0.824932892734895	0.419861123333928	0.735931112508584	-6.22969481993614	FALSE	FALSE	FALSE
"ARHGAP19-SLIT1"	-0.0240264841309621	3.33459822397873	-0.243384804939572	0.81037062804674	0.93376198798331	-6.22989989818616	FALSE	FALSE	FALSE
"TRHDE"	-0.0540963667372685	4.33568457798648	-0.662944651438201	0.515496044786739	0.796555393492074	-6.22995268305466	FALSE	FALSE	FALSE
"ARF3"	-0.0471267570521778	7.82377397338614	-1.01259553907185	0.324241751201256	0.66470190062336	-6.23007715135106	FALSE	FALSE	FALSE
"ZNF689"	-0.0139500267939683	3.35915284733671	-0.15456279336896	0.878830361066747	0.959494189491169	-6.23021860621639	FALSE	FALSE	FALSE
"MARK2"	-0.044142597844731	6.30684860323087	-0.934378440696852	0.362078177217922	0.694802230030309	-6.23023406413233	FALSE	FALSE	FALSE
"NT5C3B"	0.0392023281636042	3.97628553985611	0.499570085069979	0.623234154862935	0.850106883342565	-6.23029414876433	FALSE	FALSE	FALSE
"TMEM248"	-0.0469429918879101	6.75654757380257	-0.964490794558101	0.347169815639472	0.682567599093664	-6.2303833392587	FALSE	FALSE	FALSE
"MAP3K8"	-0.0403309084374417	4.01582101584682	-0.598307249919973	0.556849202697389	0.818434018743074	-6.23053086279679	FALSE	FALSE	FALSE
"SMCHD1"	0.0540529863392187	6.30125833525183	0.932866082984412	0.362838228826642	0.694916261963218	-6.23087724183256	FALSE	FALSE	FALSE
"DNAJC11"	-0.041461393592809	5.97159276622891	-0.90897689332707	0.374987239382006	0.705561005166574	-6.23093831979123	FALSE	FALSE	FALSE
"NAPB"	0.0354863122561477	3.98782104721187	0.496297350436921	0.625497025753288	0.85170450161714	-6.2310265760359	FALSE	FALSE	FALSE
"CCT8"	0.0783130884413739	7.58030129393762	1.00258851284948	0.328921505377149	0.668505589220938	-6.23140288420238	FALSE	FALSE	FALSE
"TRAF3IP2"	0.0408296445876299	5.33484040737768	0.826781896967202	0.41883836239258	0.735400592643945	-6.23154688991055	FALSE	FALSE	FALSE
"RP11-273G15.2"	0.0116546086916216	3.35542078504783	0.15797994201268	0.876174614458297	0.958478205122593	-6.23158656985953	FALSE	FALSE	FALSE
"VPS45"	0.0342865982038516	4.3986582545756	0.633069083554578	0.534393316076155	0.80624003412306	-6.23188407459823	FALSE	FALSE	FALSE
"CBX8"	-0.0398017143024276	4.34873778406961	-0.636788143428256	0.53202040846655	0.804446018142143	-6.23211372156146	FALSE	FALSE	FALSE
"UTP18"	-0.0509851973275879	5.92873189842416	-0.905457064682722	0.376800031330411	0.70660994827622	-6.23220008207335	FALSE	FALSE	FALSE
"RBSN"	0.047893942886712	6.01094157856565	0.904851941832915	0.377112271788606	0.706646756680692	-6.23237877986682	FALSE	FALSE	FALSE
"ARHGAP8"	-0.0418561812922036	5.30912897099285	-0.821126714029092	0.421971473836854	0.737281518288954	-6.23248755647549	FALSE	FALSE	FALSE
"TPT1-AS1"	0.0192723165852646	3.53017698441975	0.248239457383913	0.806668415699028	0.932363859097959	-6.23294530454643	FALSE	FALSE	FALSE
"ZNF280C"	0.033644251291491	3.83230825249247	0.439345852280901	0.665471275848889	0.871769071692001	-6.23319424155198	FALSE	FALSE	FALSE
"SOCS7"	-0.0279284285548376	3.47746600841587	-0.274069526608194	0.787050906774313	0.925947414392253	-6.23328111518436	FALSE	FALSE	FALSE
"ZDHHC8"	0.0383379964031834	5.18646249213098	0.807770725891545	0.429429846083739	0.742720361244185	-6.23361364960774	FALSE	FALSE	FALSE
"SGK494"	0.00314260347618101	3.42890681818522	0.0436590219108741	0.965641367090461	0.990080844890862	-6.23362286849427	FALSE	FALSE	FALSE
"PELO"	-0.000685240323434311	3.32585020786587	-0.00808048332465142	0.993638792063546	0.997939709325725	-6.23366541921524	FALSE	FALSE	FALSE
"ZNF543"	0.0148381320789746	3.33895977826628	0.218035546931554	0.829774975607968	0.940699738728527	-6.23368829323481	FALSE	FALSE	FALSE
"ARHGAP28"	-0.0387207187117076	4.03557420670814	-0.535208544905607	0.598845196153651	0.839129407699923	-6.23413844709556	FALSE	FALSE	FALSE
"TEFM"	-0.00328122553915966	3.31917944535156	-0.0355661737253007	0.972007098988142	0.991987432377494	-6.23428478993011	FALSE	FALSE	FALSE
"LSM4"	0.0459719660921865	7.06014423688106	0.971178706456162	0.343916819627761	0.680450521913928	-6.23464984139664	FALSE	FALSE	FALSE
"LSM14B"	-0.0409317721204649	6.20032475806483	-0.925707090235953	0.366450715531222	0.697033929876363	-6.23472433571752	FALSE	FALSE	FALSE
"RECQL"	0.0641189672951814	5.40881331780194	0.830244334829248	0.416927415942678	0.73441389596354	-6.23484440740421	FALSE	FALSE	FALSE
"S100P"	0.0327334792494987	3.63421185340111	0.291951665299183	0.773554029374229	0.920244476101056	-6.23486768959472	FALSE	FALSE	FALSE
"UBE2K"	-0.0450979771403377	6.06902648644456	-0.907986393962184	0.375496778493295	0.705577574007347	-6.23493375263889	FALSE	FALSE	FALSE
"ZNF334"	0.0313762499949228	3.65832767147887	0.326122088325188	0.747971661172638	0.909013801044979	-6.23537249294443	FALSE	FALSE	FALSE
"TMEM242"	-0.0228034356994655	3.62543186024479	-0.30981378503601	0.760145843831266	0.914072818332408	-6.23573997443019	FALSE	FALSE	FALSE
"BORA"	-0.0324173542283148	4.10121210838658	-0.549187668994218	0.589408002121458	0.834319061742494	-6.23623405738586	FALSE	FALSE	FALSE
"AGK"	0.0374438881963868	3.51366137216074	0.273501021504849	0.787481160056229	0.926091560193408	-6.23655175246922	FALSE	FALSE	FALSE
"ZNF702P"	-0.0207636270074776	3.4892809000506	-0.27574887849413	0.785780359160439	0.925291691500421	-6.23687966098463	FALSE	FALSE	FALSE
"UBQLN4"	-0.0453669995933712	5.42237379699532	-0.831843798904035	0.4160465409906	0.7340399022201	-6.23697106869629	FALSE	FALSE	FALSE
"ATG2A"	-0.0407348775467735	5.20603752481353	-0.799010635154712	0.434366487622846	0.746174666209836	-6.23774199918144	FALSE	FALSE	FALSE
"GOSR2"	-0.0395054757460729	5.37589796623176	-0.829357973872928	0.417416074896227	0.734516271892275	-6.23794430297396	FALSE	FALSE	FALSE
"HKR1"	-0.0297314061531617	3.88221283578827	-0.465952049834655	0.646658484518816	0.860930773865473	-6.23796742087957	FALSE	FALSE	FALSE
"MAPK12"	0.0424570176202117	4.67607758592963	0.685167530184025	0.501686219844626	0.788166299295018	-6.23802903390585	FALSE	FALSE	FALSE
"BLOC1S6"	-0.0504054256256401	4.85762707711175	-0.748203444652215	0.463691124962787	0.766066758565295	-6.23830511505889	FALSE	FALSE	FALSE
"MTMR6"	0.0345083843006408	4.29219173283597	0.597795925340229	0.557183197785583	0.818580183035852	-6.23839804385649	FALSE	FALSE	FALSE
"TUBA3E"	-0.00943754586112	3.41291700272272	-0.12640918654757	0.90076411076361	0.967308865750078	-6.23868316857331	FALSE	FALSE	FALSE
"DBR1"	0.035917820227664	4.34247858620977	0.620594586231812	0.542394567869248	0.810313111083601	-6.23868465025476	FALSE	FALSE	FALSE
"TCEAL1"	-0.0512478441991093	3.94180273130467	-0.515248701513331	0.612447096751116	0.845399219982784	-6.23879495487499	FALSE	FALSE	FALSE
"LSM12"	-0.0373038982400606	4.81876082625751	-0.749009089854847	0.463216979174299	0.765690433762776	-6.23932162456647	FALSE	FALSE	FALSE
"THRA"	0.00792061796950083	3.36986631687312	0.102072794492234	0.919790967516425	0.974467738971083	-6.23949016406187	FALSE	FALSE	FALSE
"MRPS11"	-0.028286809859726	3.80633845700972	-0.391722683026102	0.699713629276486	0.888124337913373	-6.23975271381862	FALSE	FALSE	FALSE
"FAT2"	-0.0639396092265638	8.00478578930912	-1.01367500417684	0.323739759390625	0.664578227569957	-6.23995699202513	FALSE	FALSE	FALSE
"MEF2B"	0.00924842728383046	3.52783188352408	0.132423106669345	0.896071294377558	0.965408780614618	-6.24021155124196	FALSE	FALSE	FALSE
"RAD1"	0.0413174601937429	5.35274671362955	0.820136634689717	0.422521528456372	0.737421338219886	-6.24047842371535	FALSE	FALSE	FALSE
"CARNMT1"	0.0354002847462076	4.04530570246814	0.505051334546502	0.6194528664607	0.848578082808622	-6.2404801959012	FALSE	FALSE	FALSE
"APAF1"	0.065147115220535	5.23689261212582	0.802494624604363	0.432398890853144	0.745227442911915	-6.24071753432085	FALSE	FALSE	FALSE
"FGD1"	-0.037723512850758	4.05843938914562	-0.525214733291119	0.60563710430355	0.842541015671993	-6.24089688773887	FALSE	FALSE	FALSE
"TOMM7"	0.0806068455697995	7.28697880274588	0.977566682926609	0.34082943366831	0.677158620169444	-6.24095190420516	FALSE	FALSE	FALSE
"TERF1"	-0.0421565396731918	4.79143099703943	-0.733719782890448	0.472264960391543	0.770312161646039	-6.24097541698197	FALSE	FALSE	FALSE
"MRPS6"	-0.0435685556219232	5.61562274539915	-0.856434889944978	0.40265353252557	0.725144221800704	-6.24122838526701	FALSE	FALSE	FALSE
"ENSA"	0.0397563999344328	7.19722234400096	0.971978173698526	0.343529372711214	0.680085496244191	-6.24140066545676	FALSE	FALSE	FALSE
"PHF8"	-0.0454345073661795	6.4106007369985	-0.928885263828587	0.364843995836608	0.695673752379977	-6.24150349924329	FALSE	FALSE	FALSE
"RP11-394B2.1"	-0.0726930670268771	3.72395191184543	-0.520345543735218	0.608959738894917	0.843568368424881	-6.24151580992509	FALSE	FALSE	FALSE
"JPX"	0.033238586520171	3.77769266813599	0.388580368043106	0.701997482356321	0.888684848467527	-6.24166544751955	FALSE	FALSE	FALSE
"RNMT"	-0.046052420836193	6.35633025864538	-0.929948117224705	0.364307736510209	0.695422508324345	-6.24171445274469	FALSE	FALSE	FALSE
"SMPDL3A"	-0.0404976772586183	4.46577789208828	-0.644346405430954	0.5272157923266	0.802132592889799	-6.24185401300702	FALSE	FALSE	FALSE
"TBC1D8B"	0.0177336945146971	3.47473569762927	0.230762614146407	0.820017755731628	0.937150439008435	-6.2421303025626	FALSE	FALSE	FALSE
"DYNLL1"	0.0686715174130077	6.94615743468748	0.963109360299786	0.347844376815122	0.683027868320864	-6.24229756495795	FALSE	FALSE	FALSE
"PRPF18"	0.0389707418486909	4.15962228889605	0.561750291032148	0.580990879590427	0.830635047984716	-6.24239522221491	FALSE	FALSE	FALSE
"ARMCX3"	-0.0423091118693524	4.61796263687558	-0.694113541201107	0.496187309085561	0.784704354263362	-6.24241036856013	FALSE	FALSE	FALSE
"PRDM2"	-0.048868067689785	5.01482161684281	-0.7768525789807	0.447010824773893	0.753877221953972	-6.24246951569786	FALSE	FALSE	FALSE
"ZNF358"	-0.0458263653430002	5.53825680291636	-0.842174836620299	0.410385601188755	0.730229164172845	-6.24276596854129	FALSE	FALSE	FALSE
"MED13"	0.0591346101979351	6.48780113654975	0.933322649297055	0.362608662691862	0.694884522997036	-6.24284306608844	FALSE	FALSE	FALSE
"PROSER3"	0.0268299955562235	3.69550844409477	0.37344437773974	0.713038922147669	0.893544231518088	-6.24286834701876	FALSE	FALSE	FALSE
"IRAK2"	0.000454780548087008	3.45852209738485	0.00645506391745109	0.994918351718262	0.997988539458055	-6.24294824019494	FALSE	FALSE	FALSE
"MSANTD2"	-0.0120197951880296	3.46651286693699	-0.157417443967421	0.876611674986326	0.958562239567192	-6.24301876625241	FALSE	FALSE	FALSE
"SMAD1"	-0.0037155676235181	3.34796083957943	-0.0538241217463164	0.957649038351333	0.988186854857172	-6.24309263728605	FALSE	FALSE	FALSE
"ZNF496"	0.041343809445566	6.4338647662345	0.925029457577289	0.366793908270585	0.69731607170441	-6.24320891287201	FALSE	FALSE	FALSE
"DNPH1"	-0.0504388188793277	4.33485997892424	-0.620399402441218	0.542520272492891	0.810313111083601	-6.24322106315996	FALSE	FALSE	FALSE
"SAP130"	-0.0429961639984313	6.28601298057787	-0.920335254598094	0.369177278766703	0.699756033336275	-6.24335066945912	FALSE	FALSE	FALSE
"SPSB1"	0.0294675885821922	3.89692379764726	0.484236780756247	0.633868965318508	0.854987160759626	-6.24391700683202	FALSE	FALSE	FALSE
"PIGB"	0.023704158166324	3.68889074051692	0.329608025665487	0.745378076475726	0.908267848162751	-6.24407779231333	FALSE	FALSE	FALSE
"DALRD3"	-0.0349220682799318	4.67187818385516	-0.7011953914316	0.491859038051018	0.781497979785445	-6.24418618199742	FALSE	FALSE	FALSE
"PCAT6"	-0.0559864614208223	4.48125118539077	-0.668200767458829	0.512210584700876	0.794706452696177	-6.24432005002521	FALSE	FALSE	FALSE
"SLC9A3"	-0.0377898960418346	4.2374164206523	-0.581671806000643	0.567769275302215	0.824018432898138	-6.2443575960571	FALSE	FALSE	FALSE
"SMPD3"	-0.0420780579283142	4.08613761740674	-0.498608046857498	0.623898940050569	0.850407963190248	-6.24436543474545	FALSE	FALSE	FALSE
"TCP1"	0.0408238074174232	7.55112193106472	0.986485726940605	0.336550974411765	0.675024547934708	-6.24447593997763	FALSE	FALSE	FALSE
"STX10"	0.0259223851817452	3.67394981596633	0.336115158969093	0.740545051257819	0.906290282277661	-6.24460407672587	FALSE	FALSE	FALSE
"UPK3BL"	0.037449421306508	3.95980067884653	0.470513080580818	0.643457403607279	0.859294605985118	-6.24481661008247	FALSE	FALSE	FALSE
"SEC11C"	-0.0223271296630791	3.66789659512486	-0.293506401460187	0.772383987554398	0.919683533903513	-6.24494007310993	FALSE	FALSE	FALSE
"ISY1-RAB43"	0.038345915964463	5.32716865757883	0.804182757860526	0.431447522802721	0.744562424458272	-6.24531834766515	FALSE	FALSE	FALSE
"CCS"	0.0391890468418659	4.34698492857113	0.60330803719356	0.553588285297048	0.816131440243135	-6.24536311729522	FALSE	FALSE	FALSE
"ADA"	-0.0390403851454151	4.39380944194406	-0.630978998276698	0.535729407031362	0.807169217650647	-6.24547610730122	FALSE	FALSE	FALSE
"RP11-156P1.3"	0.0357842108768187	4.05367832943587	0.520462057666546	0.608880129720725	0.843568368424881	-6.24565625858136	FALSE	FALSE	FALSE
"DOCK8"	0.0212779029979142	3.62726187158618	0.289380157528722	0.775490480808662	0.921143640750791	-6.24585717650793	FALSE	FALSE	FALSE
"CENPP"	0.0224098397268855	3.60832213275741	0.316885898084919	0.754858380052104	0.91180147486914	-6.2460514957904	FALSE	FALSE	FALSE
"EIF1AXP1"	-0.0252359438886676	3.54906192944964	-0.258268950544325	0.799034738370759	0.930073256631584	-6.24606386520801	FALSE	FALSE	FALSE
"CD99L2"	0.0289238151856677	4.00603779044783	0.442150674310203	0.663476965150888	0.870666277198568	-6.24662398734252	FALSE	FALSE	FALSE
"TM2D2"	0.0489309849298385	5.18502804801763	0.786083860442058	0.441715710432554	0.750560982322583	-6.24670302431109	FALSE	FALSE	FALSE
"ZNF213"	0.0244860161783844	3.59579927763648	0.29969748464828	0.767730367983895	0.917617471316241	-6.24685770903855	FALSE	FALSE	FALSE
"LINC00116"	0.00576904839038495	3.4812944428971	0.0751470354853057	0.94089985071464	0.983379453024142	-6.24709812982203	FALSE	FALSE	FALSE
"RFX7"	0.0462263988445235	4.84193244701824	0.732941473825915	0.47272835561967	0.770536963019335	-6.24726589211664	FALSE	FALSE	FALSE
"LZTR1"	-0.0329555003705924	4.50620781839159	-0.641572575491124	0.528976266720786	0.802400730354074	-6.24740689668109	FALSE	FALSE	FALSE
"URGCP"	-0.0112698725592066	3.53705797490181	-0.145005649771144	0.886265740385485	0.962288193992589	-6.24819928257233	FALSE	FALSE	FALSE
"USP11"	-0.0416672988565701	6.28567652943527	-0.90476469481524	0.377157305064743	0.706646756680692	-6.24829049548713	FALSE	FALSE	FALSE
"ZNF330"	0.061085487123095	4.98310767069724	0.757206375072298	0.458409290085591	0.762182328724788	-6.24848523158979	FALSE	FALSE	FALSE
"SNHG17"	-0.0533838191761813	4.76674160984546	-0.721178204014366	0.479764967419153	0.774699433056253	-6.24860690139612	FALSE	FALSE	FALSE
"DNAJC3"	-0.042534376064971	5.97018349389131	-0.886232980029	0.38680387277033	0.713413445666006	-6.24863642390721	FALSE	FALSE	FALSE
"BCCIP"	0.0607711219138229	5.25802278505993	0.803794999853431	0.431665932299404	0.744716912091061	-6.24871772934894	FALSE	FALSE	FALSE
"NBPF11"	0.0356001236466881	4.24684355327959	0.574166372666729	0.572732192214482	0.826772850114235	-6.24876016289113	FALSE	FALSE	FALSE
"RNF135"	-0.041811250786008	5.47152624340218	-0.823892573846496	0.420437264605213	0.736172057800019	-6.24892069933724	FALSE	FALSE	FALSE
"NXT2"	-0.0405645743468028	4.8007906508858	-0.733158341069538	0.472599208424337	0.770536963019335	-6.24918962664268	FALSE	FALSE	FALSE
"CYB5B"	-0.0535252246143587	6.22705895379479	-0.905514163889391	0.376770577328938	0.70660994827622	-6.24925159119735	FALSE	FALSE	FALSE
"C10orf2"	-0.0342166357338183	4.35526324544548	-0.621149990282266	0.542036955851657	0.810300764361468	-6.24945041212018	FALSE	FALSE	FALSE
"CHDH"	0.0280532597701022	3.86142680658214	0.428744864812414	0.673031946845701	0.875569134332832	-6.24958634444207	FALSE	FALSE	FALSE
