"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"HAGHL"	0.647055377384786	1.03605603062568	4.2640957563968	0.000437066554032971	0.00196358371236054	-0.0397731538155499	TRUE	FALSE	FALSE
"ANXA4"	-0.2995500440428	4.22610031339698	-4.54238541685437	0.000233709805773111	0.0011538155070111	-0.0431852673041764	TRUE	FALSE	FALSE
"ZKSCAN3"	0.478683929645743	1.94557630739981	4.33361228124393	0.000373665306453969	0.00171644861442637	-0.0443688421859836	TRUE	FALSE	FALSE
"COL9A3"	-0.2905817850689	7.21764066021662	-4.6801603589004	0.000171712257482981	0.0008852888928381	-0.0444798307542822	TRUE	FALSE	FALSE
"HDAC10"	0.312869642642008	4.2944227934465	4.55735943371199	0.000225995814529166	0.00112416241531793	-0.0449727034073826	TRUE	FALSE	FALSE
"SH3GLB1"	-0.204676207060912	6.35820080591417	-4.65553507030654	0.000181421299589943	0.000928302428263721	-0.045806036840502	TRUE	FALSE	FALSE
"IFIH1"	2.13569487464122	-2.91684386223849	4.37408318271336	0.000341113341499137	0.00159403142236487	-0.0520646035021457	TRUE	TRUE	TRUE
"GLO1"	0.221051497121792	7.31763894128525	4.67667108796913	0.000173055260797426	0.000890469497791542	-0.0563246654863452	TRUE	FALSE	FALSE
"MED24"	-0.1936747864848	6.75737696512917	-4.66352064630406	0.00017821327925068	0.000914999010649481	-0.0564175080776046	TRUE	FALSE	FALSE
"CLCN6"	-0.263425568309625	4.13029030075512	-4.53003858980792	0.000240270562582892	0.00118232648245064	-0.057190423736583	TRUE	FALSE	FALSE
"ZNF292"	-0.331473732287153	6.09671270123581	-4.63984572083891	0.000187895746166742	0.000957245898125413	-0.0575983999931537	TRUE	FALSE	FALSE
"EPN1"	-0.276890327996573	7.44418570723462	-4.67704943506451	0.000172909123236941	0.000890192816684874	-0.0583850858453143	TRUE	FALSE	FALSE
"IFT140"	-0.289510940796089	4.93885887706836	-4.58481815745169	0.000212513543168152	0.00106590721437626	-0.0613034160183537	TRUE	FALSE	FALSE
"PDLIM7"	0.29264390641426	5.23642836688374	4.60171345325475	0.00020462573648368	0.00103150173839799	-0.0619949669608753	TRUE	FALSE	FALSE
"RANBP17"	0.382008951005242	3.15591290817771	4.43918887772696	0.000294640182541416	0.00140427377498133	-0.0626473067792936	TRUE	FALSE	FALSE
"ADGRG1"	-0.185394385368136	8.10123725690789	-4.68637981228746	0.000169344583590635	0.000876298943237613	-0.0635385047165071	TRUE	FALSE	FALSE
"GBP3"	0.581385324451682	1.10558188171841	4.26926353680277	0.000432001086068967	0.00194497432766165	-0.0636421348696006	TRUE	FALSE	FALSE
"CTD-3222D19.8"	0.870342454972282	-0.129328619099125	4.17709192411548	0.000531916328152224	0.00232283361709261	-0.0663250096623154	TRUE	FALSE	FALSE
"LINC01139"	0.647139379452877	0.913091941537922	4.24225844435152	0.000459140625229521	0.00204660524991221	-0.0663520407641647	TRUE	FALSE	FALSE
"GDF5OS"	-1.22728866253851	-0.278039877187652	-4.16910970425586	0.000541594185541162	0.00235780642449489	-0.0705342829980378	TRUE	TRUE	FALSE
"AC004160.4"	-1.25061173036767	-0.140739016265684	-4.16775523343306	0.000543253865698816	0.00236254870660843	-0.0735160074812509	TRUE	TRUE	FALSE
"PREX1"	0.316799411128654	3.42109175292928	4.47372244641537	0.000272642004220163	0.00131598508390686	-0.0743542727376472	TRUE	FALSE	FALSE
"ANGPT1"	0.423288134535025	2.55682076561583	4.38421958022462	0.00033341845840734	0.0015618888956216	-0.0745611022554735	TRUE	FALSE	FALSE
"CCDC43"	-0.25431193247652	4.85179133530571	-4.57599886741248	0.000216752613494895	0.00108510231841337	-0.0751235527202168	TRUE	FALSE	FALSE
"RAB14"	-0.216507041546604	7.50012937001203	-4.66988984547465	0.000175695886128783	0.000902954266208572	-0.0771159668488037	TRUE	FALSE	FALSE
"UBE2L6"	1.4107580980512	-1.15185495752765	4.18079559006703	0.000527485153919778	0.00230587305508903	-0.077203291787157	TRUE	TRUE	FALSE
"FAM173B"	0.616411303774298	1.46473604390423	4.26756120790996	0.000433663146068386	0.00195078962952736	-0.0775613384627318	TRUE	FALSE	FALSE
"GNA13"	-0.224979526917314	7.03434798177708	-4.65858114274345	0.000180190757704616	0.000923576277811541	-0.0786657911151929	TRUE	FALSE	FALSE
"HNRNPA1"	-0.218112229641324	9.47767151923644	-4.700205886464	0.000164199116836361	0.000854289601203946	-0.0798096535715827	TRUE	FALSE	FALSE
"DPPA3"	-0.268211705061162	8.17778905017795	-4.68039650265614	0.000171621749821475	0.0008850388694588	-0.0810375409249833	TRUE	FALSE	FALSE
"UBXN8"	-0.449587861127826	2.50741409242822	-4.36580971792327	0.000347526719087654	0.00161861549067003	-0.0817449323841712	TRUE	FALSE	FALSE
"PGC"	-0.376116950960458	2.59738752664635	-4.39697330554495	0.000323985096134371	0.00152549620812844	-0.0818933866297105	TRUE	FALSE	FALSE
"RP11-967K21.1"	1.24717245702746	-1.1762046430276	4.17442501752014	0.000535130258177211	0.00233466412543431	-0.0823021914109558	TRUE	TRUE	FALSE
"COX7B"	0.263785880975298	5.54441132168987	4.608425294504	0.000201575147921064	0.00101782887490535	-0.0869449232385735	TRUE	FALSE	FALSE
"RSPH3"	0.362504436518636	3.00187070585247	4.41031940290471	0.000314401962551776	0.00148602013531876	-0.0916766936817179	TRUE	FALSE	FALSE
"RIBC1"	-1.17935607617244	-0.650261754336142	-4.16013578936841	0.000552685981882257	0.00239516208482444	-0.0923417689226635	TRUE	FALSE	FALSE
"AICDA"	-2.67480320270069	-2.87344935970037	-4.63889843464025	0.000188294076817238	0.000958811462951881	-0.095220057180688	TRUE	TRUE	TRUE
"TXNRD2"	-0.379065307302157	2.32119634434922	-4.3541519590607	0.000356770634278831	0.0016558118928658	-0.0958859260690534	TRUE	FALSE	FALSE
"RP11-373D23.2"	-3.06895755824839	-3.4230898371901	-5.04335641180959	7.67247293570797e-05	0.000441501903001393	-0.0961445777804899	TRUE	TRUE	TRUE
"CTXN1"	1.11562305131188	-0.750186033453646	4.1568647694715	0.000556785525607623	0.00241114389864714	-0.099441000682857	TRUE	FALSE	FALSE
"RP11-481F24.3"	-1.25807016652075	-1.35089369287288	-4.16482443858263	0.00054686259481334	0.00237481084772991	-0.102059330214036	TRUE	TRUE	FALSE
"PLA2G4B"	0.411117556057353	3.34553245595703	4.44131665143474	0.000293234316920934	0.00139915608612829	-0.102074915730071	TRUE	FALSE	FALSE
"RP11-290F24.6"	1.14023891846422	-1.01280725308639	4.16089811534169	0.000551734932638205	0.00239251710394327	-0.102166794852208	TRUE	FALSE	FALSE
"NUDT4"	-0.246146478341244	5.92484257624223	-4.61672588739839	0.00019786611206164	0.00100126051325739	-0.10253626274971	TRUE	FALSE	FALSE
"RP11-1069G10.1"	-1.08643744652636	-1.01362284545973	-4.16869009955777	0.000542107795996298	0.00235877682325281	-0.103214576007065	TRUE	FALSE	FALSE
"ZFP36"	-0.343517400911504	3.54665292504923	-4.45942754920836	0.000281539172971635	0.00135285223946635	-0.103792302833743	TRUE	FALSE	FALSE
"PIP5K1B"	0.86129817707729	0.144544329924352	4.16647677312452	0.0005448250985155	0.00236742688228703	-0.107937297390369	TRUE	FALSE	FALSE
"EFCAB11"	0.260416634735172	3.94588147173015	4.50200527391879	0.000255867400096131	0.00124684308360516	-0.10895816077873	TRUE	FALSE	FALSE
"CCDC59"	-0.278112901302028	4.88190213275789	-4.55890293383831	0.000225215468082018	0.00112081007574198	-0.111714265663899	TRUE	FALSE	FALSE
"ADAP2"	-0.321854149278204	3.52402438406459	-4.44864989864511	0.000288440820440053	0.00137940847296031	-0.11773341469005	TRUE	FALSE	FALSE
"RPL39P3"	-0.297135639147076	10.0307024079973	-4.68930628133715	0.000168241996848158	0.000871449694025889	-0.119155146038164	TRUE	FALSE	FALSE
"CKLF"	0.340696604370195	3.1121218140845	4.41655743964598	0.000310021440677908	0.00146762059984738	-0.120136200309026	TRUE	FALSE	FALSE
"EIF4EBP3"	-0.293892709839618	4.16683173374555	-4.50321343220541	0.000255174553065792	0.00124375454300879	-0.122650714219786	TRUE	FALSE	FALSE
"KCTD1"	-0.284044562967053	3.64307289691826	-4.46519123242843	0.000277917056152619	0.00133850038978305	-0.123212347358312	TRUE	FALSE	FALSE
"ABHD14A"	0.356525786527836	2.96061174332544	4.40622952188593	0.000317307871395658	0.00149874610287465	-0.125103578620629	TRUE	FALSE	FALSE
"PCNX2"	0.951102077567313	-0.61655053454086	4.14146010839993	0.000576506814024162	0.00247749745904386	-0.1257627397048	TRUE	FALSE	FALSE
"SPDL1"	0.341234737000412	5.21602368531054	4.57302582351156	0.000218200855089467	0.00109105606772246	-0.126130289669992	TRUE	FALSE	FALSE
"TPR"	-0.271921979725015	7.77924923578963	-4.6521025375883	0.000182818179084644	0.000934315322803761	-0.12791108887073	TRUE	FALSE	FALSE
"ERI1"	-0.251243705112452	4.85060472480519	-4.54938768994592	0.000230069884941021	0.00113879313719652	-0.131938953017037	TRUE	FALSE	FALSE
"TOP3B"	-0.231792273077367	4.88320467988056	-4.55204246908679	0.000228704929797711	0.00113362307085143	-0.132737970560912	TRUE	FALSE	FALSE
"HSPA9"	-0.316293524347714	8.62118195013967	-4.66168900102839	0.000178943978688883	0.000918011906153061	-0.135852638186361	TRUE	FALSE	FALSE
"FAM175A"	0.336802075025336	3.28054582320224	4.41625742502772	0.000310230701119397	0.00146827335546437	-0.136368478184425	TRUE	FALSE	FALSE
"MED12L"	-0.31263705351734	6.62888754398294	-4.61995807939112	0.000196440618438311	0.000994285936574114	-0.140074924007074	TRUE	FALSE	FALSE
"RBFOX2"	-0.775850430805357	5.12277639506863	-4.55451338883906	0.000227441873496533	0.00112869034324569	-0.141783503501812	TRUE	FALSE	FALSE
"S100A5"	-2.29167429205183	-2.89704587037456	-4.55054737155352	0.000229472622807043	0.00113635878515589	-0.141783523803738	TRUE	TRUE	TRUE
"SLC11A1"	-0.624124802751968	1.35182146285418	-4.23428081664466	0.000467481854010403	0.00207938613525827	-0.142454638065174	TRUE	FALSE	FALSE
"RNF181"	-0.334466056461772	6.30168729515839	-4.61188749590633	0.000200019607490796	0.00101094363037455	-0.142555387179979	TRUE	FALSE	FALSE
"SSH3"	-0.246306032273565	4.96816767635663	-4.55559138912056	0.000226893048732565	0.00112702875845324	-0.142730343902034	TRUE	FALSE	FALSE
"ZNF185"	0.380921667196071	2.71190863393632	4.38421824430799	0.000333419460913811	0.0015618888956216	-0.142981126941046	TRUE	FALSE	FALSE
"RP11-554D14.2"	0.751762816547767	1.27077875089596	4.21574266338896	0.000487458921779896	0.00215595415624927	-0.143220364547133	TRUE	FALSE	FALSE
"LSM12P1"	-0.318291398013521	4.54084552155984	-4.52098604000436	0.00024519901463315	0.0012018060591582	-0.143402124595756	TRUE	FALSE	FALSE
"COL12A1"	-0.301962765941861	7.47297632117359	-4.63959173048799	0.000188002464350944	0.000957558006290374	-0.144694402731322	TRUE	FALSE	FALSE
"CTD-2165H16.4"	2.15032209908379	-2.42913844583039	4.43952152949904	0.000294419944007283	0.00140354164753506	-0.144952633658795	TRUE	TRUE	TRUE
"CPT2"	0.233351684613932	4.5918162890789	4.52919730385036	0.000240724324671783	0.00118324585280621	-0.145262706872071	TRUE	FALSE	FALSE
"PGBD5"	1.67627829892122	-2.07860575476932	4.23390442256407	0.000467879150836187	0.00208071399440893	-0.146808743176789	TRUE	TRUE	TRUE
"PDCD2"	0.239659859659889	5.06760435402208	4.55703475991591	0.000226160307878695	0.00112471507218427	-0.146934591482687	TRUE	FALSE	FALSE
"RP11-474O21.5"	-1.11691142897619	-0.250833257334063	-4.13373143885083	0.000586664113109964	0.00251550299344077	-0.147619902620898	TRUE	FALSE	FALSE
"MYD88"	0.249982376958769	4.09794045069351	4.49329021179513	0.000260921963122026	0.00126736962765243	-0.148557150339069	TRUE	FALSE	FALSE
"PIWIL4"	0.815874164154993	0.102478077028935	4.15413971273323	0.000560224148711035	0.00242433893113119	-0.149521061849274	TRUE	FALSE	FALSE
"AP3D1"	-0.214819730193512	7.74594851684187	-4.64159446672051	0.000187162647395785	0.000953972496985147	-0.149790665191873	TRUE	FALSE	FALSE
"MYCBP"	0.232470495950915	5.92020135526649	4.59652412900675	0.000207016363866005	0.0010420565642058	-0.150627852443655	TRUE	FALSE	FALSE
"MAGI1"	-0.24693340907882	5.83688533786582	-4.58969812921959	0.000210204131974751	0.00105507749444368	-0.151022267615541	TRUE	FALSE	FALSE
"GARNL3"	0.919272053887406	-0.447004849111897	4.12759236196866	0.00059486030233385	0.00254288294013086	-0.153454970453538	TRUE	FALSE	FALSE
"TPD52L1"	-0.322737057435438	4.76229398340414	-4.53650799162084	0.000236809980370375	0.00116720614096451	-0.158961454888038	TRUE	FALSE	FALSE
"ZCCHC9"	0.332316443913101	5.35655195261851	4.56420214600818	0.000222557052397132	0.00111020290452237	-0.159091855281661	TRUE	FALSE	FALSE
"HMGA1"	-0.238507393167867	10.301595555648	-4.67495210890077	0.000173720800462847	0.000893457612927328	-0.159175279026284	TRUE	FALSE	FALSE
"ULBP2"	0.524406605091199	1.44879897650849	4.24898770247559	0.000452221279404793	0.00202003678370258	-0.160682255396781	TRUE	FALSE	FALSE
"NORAD"	-0.22997919041869	7.30823629826754	-4.62761344495433	0.000193105752456039	0.000979524628278094	-0.162434138368778	TRUE	FALSE	FALSE
"NFKBIE"	0.427992413111326	2.3450893439839	4.32130711424359	0.000384171049551616	0.00175933637605529	-0.1640315540991	TRUE	FALSE	FALSE
"RPL9P9"	-0.301509851618482	4.44155510245145	-4.5008790295375	0.000256514985565065	0.00124913191999853	-0.165759921508202	TRUE	FALSE	FALSE
"POLR3G"	0.500276628589887	1.98166020264193	4.28734886555386	0.000414734944619506	0.00188131058211768	-0.165988012181446	TRUE	FALSE	FALSE
"TMEM126B"	0.309543079385367	3.47090245934904	4.42578337405419	0.000303655487474409	0.00144104674456767	-0.16709009230981	TRUE	FALSE	FALSE
"PVR"	-0.306763241800557	3.43473709004622	-4.42396088560984	0.000304902462679824	0.00144631283017635	-0.16874699089299	TRUE	FALSE	FALSE
"RRP8"	-0.297121637309415	3.59382903603417	-4.43102146837796	0.000300100112252405	0.00142651421666758	-0.169121563091368	TRUE	FALSE	FALSE
"HEPHL1"	1.35509590359076	-1.57612033243795	4.13597684057955	0.000583694731316125	0.00250430004275061	-0.172685829715142	TRUE	TRUE	FALSE
"ANGPTL4"	-0.81006968311371	0.265275064778984	-4.14203135814377	0.000575763107617637	0.00247480628954767	-0.17417088655172	TRUE	FALSE	FALSE
"SOCS4"	0.325368721900528	3.8374627556383	4.4589038850653	0.000281870619216177	0.00135382728326675	-0.175369395018786	TRUE	FALSE	FALSE
"AC009299.2"	1.35671454672182	-0.961355599963011	4.13047722197839	0.000590994538386375	0.00252995142159061	-0.175797863186398	TRUE	TRUE	FALSE
"CHORDC1"	0.298323642174807	4.77341476227204	4.52906751321854	0.000240794406673322	0.00118324585280621	-0.176087052077513	TRUE	FALSE	FALSE
"DNAI1"	-0.460349475983028	2.26847648968563	-4.31616070753561	0.000388652760731565	0.00177715629641223	-0.177575883086791	TRUE	FALSE	FALSE
"CTD-2008P7.6"	-2.33385577888556	-1.99448266933198	-4.39534459158837	0.000325174611692614	0.00153075494299812	-0.180344954690352	TRUE	TRUE	TRUE
"SLC35E4"	0.996917394710165	-0.254154032341907	4.12150909990445	0.000603095445287739	0.00257234433092357	-0.180776929116384	TRUE	FALSE	FALSE
"ZNF506"	0.305173595629549	4.4798611408302	4.50445217177256	0.000254466139064779	0.00124087585313394	-0.181159889469104	TRUE	FALSE	FALSE
"TNNI3K"	1.76362728256312	-2.01320498270741	4.22221633435728	0.000480386956511156	0.00212914614472207	-0.181190503014117	TRUE	TRUE	TRUE
"AGTPBP1"	0.386215724526791	4.44196716258145	4.49608029634829	0.000259292871476747	0.00125974714726226	-0.182968192483725	TRUE	FALSE	FALSE
"RP5-1068E13.7"	0.716344229736066	0.412322650243	4.14590048396344	0.000570751232828995	0.00245727477432569	-0.183581965439072	TRUE	FALSE	FALSE
"CHMP7"	0.226612556423835	5.22251020448298	4.54672850496467	0.000231445374230313	0.00114424507240924	-0.184111604194142	TRUE	FALSE	FALSE
"NUS1P1"	-0.531515657311317	1.34353675246595	-4.20533175622241	0.000499052418031199	0.00219800088610605	-0.18659191394951	TRUE	FALSE	FALSE
"APEX1"	-0.204134456193072	8.41625452095498	-4.63634517161498	0.000189371984425922	0.000963136220163321	-0.188063186049514	TRUE	FALSE	FALSE
"ZFYVE16"	0.327638217633522	5.37118173576289	4.55299424187153	0.000228217574763647	0.00113163409121052	-0.18850579537659	TRUE	FALSE	FALSE
"SORBS3"	-0.229743872063334	5.83515375741109	-4.57446365081175	0.000217499234866251	0.00108823319375585	-0.193563985933904	TRUE	FALSE	FALSE
"ARPC5L"	0.265369707309427	5.39940177175832	4.55570230528415	0.000226836655925911	0.00112701438531492	-0.193677578384977	TRUE	FALSE	FALSE
"RP11-27I1.4"	0.345765697918438	2.80081715484205	4.34980891224834	0.000360277509567663	0.00166731239379446	-0.195379250463344	TRUE	FALSE	FALSE
"APBB3"	0.324127908385051	5.11547962070621	4.54184581357743	0.000233992710180708	0.00115494152592943	-0.196877947564365	TRUE	FALSE	FALSE
"ZNF658"	1.0547336267639	-0.219459124980533	4.10841949209361	0.000621205734438447	0.00263837096808071	-0.198105489714291	TRUE	FALSE	FALSE
"AP1AR"	0.311633501014027	4.44033904897307	4.48789122911653	0.000264103815106299	0.00128105249114191	-0.204280399296985	TRUE	FALSE	FALSE
"TTC12"	0.476176163864145	2.02876890982159	4.26564522834544	0.000435541509711902	0.00195756719513354	-0.206363069161149	TRUE	FALSE	FALSE
"VPS72"	-0.251682303495808	5.68834551651032	-4.5595009288586	0.000224913873892032	0.00111983825748276	-0.207433422869235	TRUE	FALSE	FALSE
"TAPT1-AS1"	1.19885085651037	-0.829605970888223	4.10134061807013	0.0006312263186863	0.00267392190417165	-0.209012873206697	TRUE	FALSE	FALSE
"TSPO"	-0.429631318306454	2.66223913360343	-4.33622726885841	0.000371470316782239	0.00170872419241715	-0.210214312465435	TRUE	FALSE	FALSE
"DFNB59"	0.876433937632321	-0.58379486974271	4.0987726105772	0.000634901474753374	0.00268786866301338	-0.211934981682287	TRUE	FALSE	FALSE
"EXD2"	0.266504825750817	5.22055915833861	4.53950377086224	0.000235224624820223	0.00116047820760253	-0.21297934848283	TRUE	FALSE	FALSE
"FAM135A"	0.37670059457159	3.13218745279918	4.37068281633395	0.000343734632031135	0.00160343528750396	-0.214165332382488	TRUE	FALSE	FALSE
"SYNJ2BP-COX16"	0.273099133353163	5.0918550636166	4.5298790152473	0.000240356565294791	0.00118235032405323	-0.214651923462464	TRUE	FALSE	FALSE
"ACVR1"	0.384719930007916	2.76676969064135	4.33280485107939	0.000374345693678741	0.00171919912427215	-0.217061922169866	TRUE	FALSE	FALSE
"C5orf58"	0.866965790101789	-0.565744799308465	4.09718419904361	0.000637185446086095	0.0026942891624347	-0.217076665291931	TRUE	FALSE	FALSE
"MR1"	0.251815928353229	4.88252212626547	4.51866485368579	0.000246479129638527	0.00120667658493266	-0.217334854873259	TRUE	FALSE	FALSE
"KRT8P12"	0.798395983496852	0.426804728111201	4.12534839773744	0.000597884810739726	0.00255477513651989	-0.218456787560279	TRUE	FALSE	FALSE
"ARHGEF40"	0.293031127203689	3.17838406900958	4.38090731145938	0.000335913444509596	0.00157217343302359	-0.218613613945072	TRUE	FALSE	FALSE
"PKIB"	0.264709895146386	4.86051154076267	4.51412405368929	0.000249002932797603	0.00121733482996387	-0.221271173355832	TRUE	FALSE	FALSE
"RP11-1008C21.2"	1.12632789106528	-1.28298287816334	4.11807063159367	0.000607800789175963	0.00259031588605722	-0.221931707723139	TRUE	FALSE	FALSE
"PREPL"	0.338224927524602	5.33563905311784	4.53566382855148	0.000237258658606867	0.00116859735847843	-0.222955219181825	TRUE	FALSE	FALSE
"TMBIM4"	0.288990819502796	5.10175790329832	4.5253802080236	0.000242794061285033	0.00119168212838549	-0.225968266992016	TRUE	FALSE	FALSE
"BTBD2"	-0.204974361012448	7.5287150766603	-4.60302249289435	0.000204027116390432	0.00102880488435389	-0.229477888184812	TRUE	FALSE	FALSE
"ERLEC1"	0.230385508101926	5.990835756153	4.56189607873828	0.000223709992253559	0.00111463450728795	-0.230096047401787	TRUE	FALSE	FALSE
"POU4F1"	0.379662952492977	2.6030907909787	4.32869574318634	0.00037782767541793	0.0017329235380697	-0.231586786423899	TRUE	FALSE	FALSE
"LCMT1-AS2"	-0.38761277491534	4.91609365298965	-4.50887389091219	0.000251953620823459	0.00123033263242165	-0.236666635267356	TRUE	FALSE	FALSE
