"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"CCDC80"	-0.385214325589153	3.50924458876865	9.10782392872561e-06	0.000848962030453689	TRUE	FALSE	FALSE
"EDN2"	-0.678238981509395	1.28394308890068	9.16958961552767e-06	0.000850954074188131	TRUE	FALSE	FALSE
"ARHGEF34P"	-0.292309772387972	5.02781568173175	9.27074081384769e-06	0.000856567657826822	TRUE	FALSE	FALSE
"CPD"	0.298167866701852	5.55475081081475	9.35436238869882e-06	0.000860519642272181	TRUE	FALSE	FALSE
"NDST1"	-0.255375058313189	7.09911510499401	9.42404799177109e-06	0.000863160847802825	TRUE	FALSE	FALSE
"ADGRE2"	-0.312093325335333	5.55829870045654	9.60955874613721e-06	0.000872621586326083	TRUE	FALSE	FALSE
"PXDC1"	-0.271093658982779	5.83995048246126	9.61965958282974e-06	0.000872621586326083	TRUE	FALSE	FALSE
"SLAIN1"	0.943541660797331	0.268373846023954	9.65161063391139e-06	0.000872621586326083	TRUE	FALSE	FALSE
"HES1"	-0.526855740288016	1.84416401211175	9.82202119633117e-06	0.000884233754367147	TRUE	FALSE	FALSE
"RP11-244N20.7"	12.6726511454365	1.1929724267986	1.0424346552831e-05	0.000934465040348675	TRUE	TRUE	TRUE
"KLHL3"	0.570223169543497	2.29601800286777	1.06495444187708e-05	0.000950607214939939	TRUE	FALSE	FALSE
"CITED2"	-0.272822618834526	8.22746489572759	1.10327979818193e-05	0.000980662119346018	TRUE	FALSE	FALSE
"PLEKHM1P1"	-0.418508524915668	3.20722236507822	1.13517754776098e-05	0.00100477521937533	TRUE	FALSE	FALSE
"SLCO2B1"	-0.789425740473306	0.668507977271543	1.18813837549407e-05	0.00104725200912795	TRUE	FALSE	FALSE
"DDB1"	-0.243626903450103	10.4667495501635	1.2795467131299e-05	0.00112312212744977	TRUE	FALSE	FALSE
"B4GALT5"	-0.224306776687892	7.83177542652481	1.28998059229148e-05	0.00112758220569346	TRUE	FALSE	FALSE
"GAS7"	-0.385207653481119	2.95505646850045	1.29539407726013e-05	0.00112763519138685	TRUE	FALSE	FALSE
"FLOT2"	-0.23681514970522	7.96984322452963	1.31861465755e-05	0.00114312495374273	TRUE	FALSE	FALSE
"APOL1"	-0.321809742243567	4.33586038674261	1.32431495189243e-05	0.0011433614252691	TRUE	FALSE	FALSE
"ADM"	-0.39933662084527	6.85468470309358	1.37069304433357e-05	0.00117857223150739	TRUE	FALSE	FALSE
"NQO1"	0.406484342445335	3.18809201435174	1.41351197707546e-05	0.00121044891500291	TRUE	FALSE	FALSE
"ANXA6"	-0.235745395995528	7.6103081133828	1.43521210420444e-05	0.00122405579705144	TRUE	FALSE	FALSE
"STXBP1"	0.2817107343983	5.3524431980013	1.48270496999111e-05	0.00125946221362229	TRUE	FALSE	FALSE
"FXYD3"	-0.283559089336988	4.64906598742991	1.51688451113512e-05	0.00128326765858474	TRUE	FALSE	FALSE
"ZC2HC1A"	0.644811847187681	1.76491470597862	1.5229132946273e-05	0.00128326765858474	TRUE	FALSE	FALSE
"ZNF493"	0.436465670111295	2.75429726563916	1.59531285275534e-05	0.00133891874725673	TRUE	FALSE	FALSE
"SHROOM1"	0.415306253727737	2.95482825090155	1.6136594390357e-05	0.00134778813142547	TRUE	FALSE	FALSE
"GYG2"	-0.218796077965076	6.76624023302962	1.62095788489354e-05	0.00134778813142547	TRUE	FALSE	FALSE
"TMPRSS4"	-0.440502950930919	2.39792177424382	1.62507445828381e-05	0.00134778813142547	TRUE	FALSE	FALSE
"TNNT3"	-0.342759895460209	4.30800823123095	1.63148620542832e-05	0.00134779954523737	TRUE	FALSE	FALSE
"ACKR2"	-0.244195768232601	7.10592774030164	1.67433476226404e-05	0.00137779437897868	TRUE	FALSE	FALSE
"PICALM"	-0.234663625240493	8.64267135133671	1.75053428870854e-05	0.00143489320334374	TRUE	FALSE	FALSE
"BTBD16"	-0.337639645925993	4.29924833374823	1.76471490022677e-05	0.00144091023597586	TRUE	FALSE	FALSE
"FAM234A"	0.22143568782821	6.62537833172942	1.84186257406265e-05	0.00149809563649435	TRUE	FALSE	FALSE
"PLAC8"	-0.254175542546134	7.49585334817627	1.87170270743516e-05	0.00151651112441651	TRUE	FALSE	FALSE
"TRIP10"	-0.225846632309204	6.71726747333525	1.88012923665175e-05	0.00151750201146765	TRUE	FALSE	FALSE
"TEKT5"	-0.423026108432223	2.5115061014192	1.89396517667813e-05	0.00151824861824018	TRUE	FALSE	FALSE
"UBASH3B"	-0.246565161593992	6.67042050551949	1.895468463862e-05	0.00151824861824018	TRUE	FALSE	FALSE
"PHLPP2"	0.631399216825603	1.85811113515615	1.95865801433335e-05	0.00156292006552827	TRUE	FALSE	FALSE
"ANKS1B"	1.07965953580854	-0.690241288732387	2.00570787522973e-05	0.00159442423017319	TRUE	FALSE	FALSE
"GLI3"	-0.289136227329654	5.12159779970667	2.10541236828566e-05	0.00166739161467315	TRUE	FALSE	FALSE
"ITIH5"	-0.314492059171977	3.84016290949469	2.1280819150636e-05	0.00167903271995243	TRUE	FALSE	FALSE
"SERPINB6"	-0.273246102898585	5.88469373538768	2.14814176044856e-05	0.00168853560916453	TRUE	FALSE	FALSE
"IRF2BP2"	-0.234046726635746	7.79122666628835	2.23510649499011e-05	0.00175036258079783	TRUE	FALSE	FALSE
"PLEKHG1"	-0.267692791531693	5.7368262522926	2.25495937044263e-05	0.00175936941102757	TRUE	FALSE	FALSE
"PTGIS"	-0.523377830692648	1.65719432609715	2.28200328478341e-05	0.00177389967517517	TRUE	FALSE	FALSE
"ITGA6"	-0.211568555703025	8.5075291871084	2.30225353540634e-05	0.00178306150650257	TRUE	FALSE	FALSE
"SRRM4"	-2.9159604150152	-3.76246990641091	2.33690151721322e-05	0.00180326620372211	TRUE	TRUE	TRUE
"S1PR2"	-0.250079222263214	5.56331239496545	2.35514303935162e-05	0.00181070960828398	TRUE	FALSE	FALSE
"TMOD1"	-0.360647055417064	4.26757394493508	2.3808574207724e-05	0.00182382336094514	TRUE	FALSE	FALSE
"CCDC141"	-0.412935745290765	4.38940275665948	2.46384133914713e-05	0.00188055368298817	TRUE	FALSE	FALSE
"PHC1"	-0.218749160345081	8.52456007476271	2.5014819855583e-05	0.00190239059594842	TRUE	FALSE	FALSE
"ZNF90"	2.60311850508706	0.356578217180512	2.52095186081348e-05	0.0019103011474783	TRUE	TRUE	TRUE
"CTC-260E6.2"	2.60080167475016	0.355697364552673	2.56186595214006e-05	0.00193434652859435	TRUE	TRUE	TRUE
"ANKRD2"	-1.06238617671526	0.0500939808833199	2.576786565913e-05	0.00193699854685511	TRUE	FALSE	FALSE
"LDLRAD3"	-0.24830295361966	6.77946173412585	2.59053425605612e-05	0.00193699854685511	TRUE	FALSE	FALSE
"ARL6IP5"	-0.200394754824512	6.85186048795577	2.59296302199346e-05	0.00193699854685511	TRUE	FALSE	FALSE
"RP11-110G21.1"	0.527301721647622	2.20691727633487	2.63823137196808e-05	0.00195997772490833	TRUE	FALSE	FALSE
"FAM110A"	-0.271609850715353	4.82815198767781	2.65677400839247e-05	0.00195997772490833	TRUE	FALSE	FALSE
"PLEKHG6"	-0.210875059853363	7.64890041373709	2.6588317245341e-05	0.00195997772490833	TRUE	FALSE	FALSE
"CARMIL2"	-0.301615697241167	4.34838344696019	2.67461059071442e-05	0.00195997772490833	TRUE	FALSE	FALSE
"LIMA1"	-0.229873857587824	7.04209091986094	2.6774227517643e-05	0.00195997772490833	TRUE	FALSE	FALSE
"BHLHE41"	-0.280277921591455	5.55228376717063	2.69306488872128e-05	0.00195997772490833	TRUE	FALSE	FALSE
"FRMD4A"	-0.265792910816268	5.84728095700415	2.69554610933211e-05	0.00195997772490833	TRUE	FALSE	FALSE
"HDGF"	-0.231212376261711	9.29897997671832	2.69815598700947e-05	0.00195997772490833	TRUE	FALSE	FALSE
"TRAK1"	-0.206795354032471	7.59219195743264	2.74724008222003e-05	0.00198877524302568	TRUE	FALSE	FALSE
"AXIN2"	-0.224359487225865	7.76541737806628	2.8169790689313e-05	0.00203227674883928	TRUE	FALSE	FALSE
"DSE"	-0.257464408821942	4.97290531470436	2.84541884025812e-05	0.00204578816685589	TRUE	FALSE	FALSE
"NEK6"	-0.207148606536475	7.64194962702194	2.85903194462863e-05	0.00204858390971247	TRUE	FALSE	FALSE
"CYP4F2"	-0.86863861442026	-0.432815695446803	2.91680605282837e-05	0.00208289614606381	TRUE	FALSE	FALSE
"RCAN1"	-0.349041722550041	4.80335910040532	2.96341912273174e-05	0.00210903335268469	TRUE	FALSE	FALSE
"SEC24D"	-0.266497928007625	6.77689250142332	3.00059713257071e-05	0.00212069086657142	TRUE	FALSE	FALSE
"INPP5D"	-0.392376515152898	4.3977057960203	3.00528150339019e-05	0.00212069086657142	TRUE	FALSE	FALSE
"ECM1"	-0.378011320291394	3.12883388926866	3.01128712466383e-05	0.00212069086657142	TRUE	FALSE	FALSE
"TMEM40"	-0.321607992471297	3.90818284425385	3.02006674248279e-05	0.00212069086657142	TRUE	FALSE	FALSE
"STXBP5"	0.363230780706904	3.70889850731458	3.06048978018918e-05	0.00214193613652709	TRUE	FALSE	FALSE
"CLDN4"	0.245225407700097	9.73060877886503	3.10559157089034e-05	0.00216630437193298	TRUE	FALSE	FALSE
"TMEM184A"	-0.273295858009792	4.40628025226268	3.2217401985287e-05	0.00223990689842263	TRUE	FALSE	FALSE
"CTD-2535L24.2"	-0.302450099809439	5.56077349993087	3.28681666725223e-05	0.00227763420764262	TRUE	FALSE	FALSE
"RNF43"	-0.425058460207688	3.18812044627601	3.48682334643572e-05	0.00240052335629273	TRUE	FALSE	FALSE
"ETAA1"	0.317259706388181	3.84944713992379	3.48694648735202e-05	0.00240052335629273	TRUE	FALSE	FALSE
"PHKA2"	-0.203074750699771	6.45118941307078	3.49956053956946e-05	0.00240135968490456	TRUE	FALSE	FALSE
"PRPS1"	0.358157945101438	3.08584815623307	3.53220940363299e-05	0.00241589361353677	TRUE	FALSE	FALSE
"ZNF331"	-0.279212406643787	5.49928189105498	3.57634064549987e-05	0.00243816155463108	TRUE	FALSE	FALSE
"MOCS2"	0.384620617771737	4.18156490350544	3.65617015799287e-05	0.00248065744911329	TRUE	FALSE	FALSE
"CERS5"	-0.204314494885512	6.22107873779486	3.66222570338096e-05	0.00248065744911329	TRUE	FALSE	FALSE
"ING1"	-0.243671763412006	5.39631558403866	3.68209817875964e-05	0.00248612436646637	TRUE	FALSE	FALSE
"AJUBA"	-0.247384757636473	6.73257340851386	3.72397495132763e-05	0.00250636601676255	TRUE	FALSE	FALSE
"ZC3H6"	0.308540678462626	4.573278940967	3.93262677081015e-05	0.00263836673738493	TRUE	FALSE	FALSE
"DUSP9"	-0.308158816852529	4.42192857106089	3.94758716127231e-05	0.00263999590918611	TRUE	FALSE	FALSE
"CMIP"	-0.251531850163811	7.42550033221431	3.97462940214164e-05	0.00264966908182012	TRUE	FALSE	FALSE
"SLA"	-0.678653205488422	1.18651736741994	4.02066382555125e-05	0.00267190233908715	TRUE	FALSE	FALSE
"SERPINB9"	-0.242635006014129	9.4326390514038	4.04937368749004e-05	0.00268251905976934	TRUE	FALSE	FALSE
"TFRC"	-0.289309326499303	8.09644094418973	4.07137373766025e-05	0.00268863821810505	TRUE	FALSE	FALSE
"CA2"	-0.344010546295254	4.63132992504536	4.11157497309751e-05	0.00270422561455775	TRUE	FALSE	FALSE
"ATG16L2"	0.42433115385225	3.32571785996501	4.12065139216291e-05	0.00270422561455775	TRUE	FALSE	FALSE
"GRB10"	-0.211645102422619	6.31407498707896	4.20162705966254e-05	0.00274332018983319	TRUE	FALSE	FALSE
"ECM2"	-0.655911155211781	1.08275571510852	4.20626802105821e-05	0.00274332018983319	TRUE	FALSE	FALSE
"MFAP5"	-0.248295486555699	7.15351775011741	4.23233232245512e-05	0.00275179977484073	TRUE	FALSE	FALSE
"BIRC7"	-0.579910479570099	2.03989406130119	4.39484318618258e-05	0.00284866974031145	TRUE	FALSE	FALSE
"ATP1A1"	-0.212676881902996	9.83602238695497	4.46651563209013e-05	0.0028862459602948	TRUE	FALSE	FALSE
"TMEM2"	-0.221213638256252	6.44093820013607	4.49370673098857e-05	0.0028949365747708	TRUE	FALSE	FALSE
"PLEKHA2"	-0.293490773986843	5.64874616454766	4.53337066159466e-05	0.00290434329150842	TRUE	FALSE	FALSE
"KCNAB2"	-0.239484306220134	4.65833760509646	4.53588219361185e-05	0.00290434329150842	TRUE	FALSE	FALSE
"EPAS1"	-0.234849936607946	8.55353970767577	4.62578197821659e-05	0.00294696334346604	TRUE	FALSE	FALSE
"CREB3L2"	-0.231528841126652	7.56610005185377	4.63042279828756e-05	0.00294696334346604	TRUE	FALSE	FALSE
"VGLL1"	-0.218706671073698	6.9600868923462	4.67224068412601e-05	0.00296462115216261	TRUE	FALSE	FALSE
"TPM4"	-0.227235364029008	9.73681552096867	4.71356472672767e-05	0.00298186049649384	TRUE	FALSE	FALSE
"CRISPLD2"	-0.245484671447195	7.87352472894194	4.80030974610508e-05	0.00302764446441466	TRUE	FALSE	FALSE
"GALNT1"	0.300666324613916	5.81390969242492	4.87050406105511e-05	0.00306138297744313	TRUE	FALSE	FALSE
"MIDN"	-0.340815668609717	4.38380295147756	4.88286661170081e-05	0.00306138297744313	TRUE	FALSE	FALSE
"KLHL5"	-0.243866758974507	5.21978168189803	4.98854120596845e-05	0.00311835635148164	TRUE	FALSE	FALSE
"SNX8"	-0.235231436911668	6.42180410955469	5.02056966850149e-05	0.00312909232652818	TRUE	FALSE	FALSE
"TACC1"	-0.229319536622596	7.00396042814992	5.11812962635123e-05	0.00318048727754321	TRUE	FALSE	FALSE
"SLC44A2"	-0.194409949216522	8.55446800385365	5.17850453571956e-05	0.00320646206656127	TRUE	FALSE	FALSE
"GATA2"	-0.21293328534904	9.82405046361995	5.19037104669797e-05	0.00320646206656127	TRUE	FALSE	FALSE
"RALGAPA1"	0.29556427030405	4.47532005191787	5.37706979833299e-05	0.00331208632665739	TRUE	FALSE	FALSE
"ACADM"	0.349851658274071	4.81728130091441	5.43925547895302e-05	0.00333413778533709	TRUE	FALSE	FALSE
"NEDD9"	-0.263536016607589	5.53464068472966	5.45679794767213e-05	0.00333413778533709	TRUE	FALSE	FALSE
"CEP55"	0.320425261194843	3.65830689943586	5.4603509728534e-05	0.00333413778533709	TRUE	FALSE	FALSE
"USP18"	-0.221053591560172	5.48893137537213	5.77166803589373e-05	0.00350509584432272	TRUE	FALSE	FALSE
"SRPK2"	0.259645792330262	4.44029334136418	5.77360798433488e-05	0.00350509584432272	TRUE	FALSE	FALSE
"FHDC1"	-0.258267252169746	5.16196622243789	5.85872547461948e-05	0.00354654916230845	TRUE	FALSE	FALSE
"PHF6"	0.246881292586486	4.87759750916631	5.89951899087886e-05	0.00355936532585257	TRUE	FALSE	FALSE
"DPF3"	-0.253297922050885	4.46546662298474	5.91368966129498e-05	0.00355936532585257	TRUE	FALSE	FALSE
"CYP20A1"	0.3261932901968	3.49934824836527	5.96515066203664e-05	0.00357882358044071	TRUE	FALSE	FALSE
"RASSF2"	-0.235082428268	6.29451173095864	5.97999572920882e-05	0.00357882358044071	TRUE	FALSE	FALSE
"MMP24"	-0.337482326529295	3.33980861689627	6.03323446959837e-05	0.00359082429716488	TRUE	FALSE	FALSE
"SWAP70"	-0.208961153312934	6.72594186690146	6.03413937717824e-05	0.00359082429716488	TRUE	FALSE	FALSE
"SPNS2"	-0.246160994759012	5.45872914359087	6.07059063422274e-05	0.00359261575969939	TRUE	FALSE	FALSE
"VWF"	-0.431883089613746	2.53224164443032	6.07125800082115e-05	0.00359261575969939	TRUE	FALSE	FALSE
"TMEM19"	0.328812074025061	3.94309378983979	6.11934352909706e-05	0.00361092691271593	TRUE	FALSE	FALSE
"GPR180"	0.356823664223062	3.1447077879245	6.23475911759002e-05	0.00366314564647652	TRUE	FALSE	FALSE
"PXDN"	-0.226346822556454	6.97139040189331	6.24261505309536e-05	0.00366314564647652	TRUE	FALSE	FALSE
"C1orf21"	-0.216076105845811	5.91628184785798	6.34117716086102e-05	0.00371064550196384	TRUE	FALSE	FALSE
"N4BP3"	-0.247660016107278	6.53860468232737	6.45665794323156e-05	0.00376775502028022	TRUE	FALSE	FALSE
"SLC25A25"	-0.311924701042498	4.19104567817099	6.50932474618197e-05	0.00378799544483617	TRUE	FALSE	FALSE
"SLBP"	0.293095370370969	3.94207673760877	6.54119365212764e-05	0.00379605469630085	TRUE	FALSE	FALSE
"IKZF3"	-1.17131346114595	-1.3386970907324	6.61083832309794e-05	0.00380915257868291	TRUE	FALSE	FALSE
"C2CD5"	0.271932444929524	5.80345519940137	6.61550089497076e-05	0.00380915257868291	TRUE	FALSE	FALSE
"MYOZ1"	-0.555817258906124	1.8059894674216	6.6180093221207e-05	0.00380915257868291	TRUE	FALSE	FALSE
"FLNA"	-0.209139328517771	9.90094653019871	6.72909643930206e-05	0.00386253802698466	TRUE	FALSE	FALSE
"KB-1592A4.16"	-0.932732024066765	-0.0196392052646199	6.98310065085672e-05	0.00399744560627575	TRUE	FALSE	FALSE
"PLA2G2F"	-0.363673220196443	3.26101534593271	7.06768804321079e-05	0.00403490288125416	TRUE	FALSE	FALSE
"CASC10"	-0.239175851343825	4.80799068877491	7.16635696620382e-05	0.00408017502297431	TRUE	FALSE	FALSE
"DYX1C1-CCPG1"	0.373795063004956	4.42586531983488	7.2074231883303e-05	0.00409249533383736	TRUE	FALSE	FALSE
"PCSK5"	-0.22264247925895	5.99210041001105	7.30786214697531e-05	0.00413064716875566	TRUE	FALSE	FALSE
"SIAE"	0.237294624494618	5.5127815106088	7.31382983929489e-05	0.00413064716875566	TRUE	FALSE	FALSE
"FAM43A"	-0.265456067236546	5.40677668812035	7.36301314584796e-05	0.00414730574680302	TRUE	FALSE	FALSE
"BASP1"	-0.215495877451535	8.56411099574242	7.40932986733958e-05	0.00415507289478924	TRUE	FALSE	FALSE
"CARMN"	-0.86887332873568	-0.0741638810975895	7.42072384286773e-05	0.00415507289478924	TRUE	FALSE	FALSE
"MSI2"	-0.200921598584305	7.02206650571158	7.4359749422555e-05	0.00415507289478924	TRUE	FALSE	FALSE
"SDHA"	-0.208596854414486	8.07025366346575	7.62256877107102e-05	0.00424806967543339	TRUE	FALSE	FALSE
"MTSS1L"	-0.216662386556129	8.49289585353447	7.71187002713712e-05	0.0042864974667987	TRUE	FALSE	FALSE
"PAK1"	-0.218703001954733	7.03262405986951	7.74517216657971e-05	0.00429367886476759	TRUE	FALSE	FALSE
"PRKAG1"	0.243779266109466	4.93563802920234	7.84777166959298e-05	0.00433913800503007	TRUE	FALSE	FALSE
"AC104651.2"	1.84836583620843	-2.57412398709032	8.02391302463705e-05	0.0044249149679844	TRUE	TRUE	TRUE
"TBC1D22A"	-0.215900335866841	6.13057164581045	8.26949750455477e-05	0.00454843954127809	TRUE	FALSE	FALSE
"ABHD15"	0.35145730032607	3.50363460535583	8.40020591684143e-05	0.00460830046469223	TRUE	FALSE	FALSE
"FAM127C"	3.06446239844986	-3.19845958649151	8.5122772472156e-05	0.00465043695146453	TRUE	TRUE	TRUE
"SACS"	0.395203666674076	3.22203646270662	8.52541174258375e-05	0.00465043695146453	TRUE	FALSE	FALSE
"COL6A3"	-0.281811724624209	8.87223443048892	8.54324076814189e-05	0.00465043695146453	TRUE	FALSE	FALSE
"RP11-400F19.6"	0.294942890679544	4.17279701135034	8.71254259771168e-05	0.00473037171039676	TRUE	FALSE	FALSE
"KLF5"	-0.284401321628969	6.79627724196713	8.74599076355052e-05	0.00473632497236389	TRUE	FALSE	FALSE
"TFAP2A"	-0.279771479203609	4.80542347719757	8.84687866425385e-05	0.00477615477817773	TRUE	FALSE	FALSE
"TP63"	-0.236026449395772	6.40333865833214	8.86488426026532e-05	0.00477615477817773	TRUE	FALSE	FALSE
"LNX1"	-0.250721842634351	5.17080438951087	8.92896971499274e-05	0.00479841010244992	TRUE	FALSE	FALSE
"CASC4"	0.2349807577509	6.05105400441857	9.05567245565116e-05	0.00485411694531163	TRUE	FALSE	FALSE
"LY9"	-1.86777074731589	-2.77942013196133	9.12914741583844e-05	0.00488108171223484	TRUE	TRUE	TRUE
"KRT38"	-5.77137458511361	-4.60711941257905	9.1666553215006e-05	0.00488872812665143	TRUE	TRUE	TRUE
"S100A11"	-0.228868375670229	8.90979866213023	9.35203228089557e-05	0.00496912863400479	TRUE	FALSE	FALSE
"SEPT8"	-0.196329911419096	7.26057206775733	9.37840317745076e-05	0.00496912863400479	TRUE	FALSE	FALSE
"ACSF2"	-0.20682579744271	6.41826456418372	9.38817619070495e-05	0.00496912863400479	TRUE	FALSE	FALSE
"NUPR1"	-0.298795625258883	5.25806985680246	9.51080914506045e-05	0.00502142118921914	TRUE	FALSE	FALSE
"ACO1"	0.251373364717811	4.69354501655861	9.58469822115687e-05	0.00504778131817226	TRUE	FALSE	FALSE
"TUBB8P12"	-1.85956599121914	-3.14382735844439	9.91951447008771e-05	0.00521108458421116	TRUE	TRUE	TRUE
"AGGF1"	0.23140976179898	5.01310020651728	0.000100308691657373	0.00525647487177666	TRUE	FALSE	FALSE
"FAXDC2"	0.357373225211507	3.24675577486268	0.000104116720355383	0.00542905595672853	TRUE	FALSE	FALSE
"MKL1"	-0.220667148770262	5.77660221318741	0.000104117469216668	0.00542905595672853	TRUE	FALSE	FALSE
"WDR5B"	0.472585114579687	2.40924243555363	0.000104588389652446	0.00544014571955165	TRUE	FALSE	FALSE
"RP11-1069G10.2"	-0.394733487783282	3.55631562943525	0.000108577837541548	0.00563374562968044	TRUE	FALSE	FALSE
"KIAA1462"	-0.271258554273041	4.08270942902052	0.000109240785219568	0.00565105948160495	TRUE	FALSE	FALSE
"MXD1"	-0.249266408106818	4.8864954379291	0.000109448033252389	0.00565105948160495	TRUE	FALSE	FALSE
"GAREM1"	-0.294300397082261	4.39827208316092	0.000110865791687181	0.00571026593565321	TRUE	FALSE	FALSE
"EIF3B"	-0.192051909620366	8.917972958167	0.000111998103487649	0.00575451719041664	TRUE	FALSE	FALSE
"CALHM2"	-0.282801141947555	4.95413998500018	0.000112946839006298	0.00578914382118412	TRUE	FALSE	FALSE
"PHYH"	0.36077008402012	3.17574777275728	0.000114372413533449	0.00584798364926125	TRUE	FALSE	FALSE
"OBSCN"	-0.204488333075873	7.29852437880536	0.000114889855823073	0.00586021719798754	TRUE	FALSE	FALSE
"UMAD1"	0.281782218021022	4.2073960571521	0.000115620280732153	0.00587403638584268	TRUE	FALSE	FALSE
"ISG15"	-0.34422310649965	3.62289288462358	0.000115718461033168	0.00587403638584268	TRUE	FALSE	FALSE
"DNMT1"	-0.229200452840979	8.2441363172881	0.000116290775385652	0.00588889777469749	TRUE	FALSE	FALSE
"SIMC1"	0.31760694117811	3.27431150074966	0.000116578724419406	0.00588932232282785	TRUE	FALSE	FALSE
"BCAT1"	-0.216360920949723	7.25616332925941	0.000118797151145191	0.00598703537326459	TRUE	FALSE	FALSE
"LMO2"	-0.285573606864033	4.83932672565071	0.000119575866523008	0.00601189786198971	TRUE	FALSE	FALSE
"SLC25A30"	0.552145642525069	1.62094606347095	0.000120294675620937	0.00603363723007302	TRUE	FALSE	FALSE
"SLC15A3"	-0.275840853556934	4.34895139384493	0.000123604697159164	0.00618493242364597	TRUE	FALSE	FALSE
"BBS7"	0.356272120578744	3.35041424902559	0.000124900594582457	0.00623496664804275	TRUE	FALSE	FALSE
"USHBP1"	-0.240596848781425	4.99455276171746	0.000125449346198052	0.00624755538299804	TRUE	FALSE	FALSE
"FAM83G"	-0.205185290515655	6.0372867053385	0.000128442297908387	0.00638152228240113	TRUE	FALSE	FALSE
"C4orf33"	0.406749378664913	3.51044584735754	0.000131217918720804	0.00650408629593519	TRUE	FALSE	FALSE
"CDK2"	-0.1881908145748	8.07107022198625	0.000131886102397308	0.00652186064108379	TRUE	FALSE	FALSE
"SMS"	-0.207514672769425	5.89666401460375	0.000132886624277274	0.00655594760427412	TRUE	FALSE	FALSE
"CKAP4"	-0.226000189696055	5.66337479057341	0.00013333985031652	0.00656293758590609	TRUE	FALSE	FALSE
"ELOVL5"	0.202485716581051	6.6402831237162	0.000134730098194102	0.00661232673486061	TRUE	FALSE	FALSE
"PTRF"	-0.375493208216473	3.48713857710919	0.000134971066932026	0.00661232673486061	TRUE	FALSE	FALSE
"PSEN2"	0.351191262509104	3.06590744183525	0.000138673700729314	0.00677795865328013	TRUE	FALSE	FALSE
"ASPHD2"	-0.425648081509898	2.9255216620594	0.000140117772648809	0.0068326874968051	TRUE	FALSE	FALSE
"ANKRD34A"	1.08890766413136	-0.380423751541585	0.000141942893637406	0.00690570207243787	TRUE	FALSE	FALSE
"CCDC121"	0.463687698767252	2.53375858622564	0.000142525048123001	0.00691804761234827	TRUE	FALSE	FALSE
