NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
HMGB3P4	1	HMGB3P4	
LINC02913	1	C9orf106	
IKBKG	1	IKBKG	
IKBKE	1	IKBKE	
IKBIP	1	IKBIP	
ARG2	1	ARG2	
CROCCP5	1	CROCCP5	
CROCCP3	1	CROCCP3	
CROCCP2	1	CROCCP2	
RRAS2	1	RRAS2	
GOLGA2P8	1	GOLGA2P8	
RN7SL809P	1	RN7SL809P	
RBSN	1	RBSN	
GOLGA2P7	1	GOLGA2P7	
RNU2-4P	1	RNU2-4P	
GOLGA2P5	1	GOLGA2P5	
LINC02908	1	C9orf139	
GPRC5B	1	GPRC5B	
GPRC5A	1	GPRC5A	
RILPL2	1	RILPL2	
LINC02904	1	C8orf31	
RILPL1	1	RILPL1	
LINC02901	1	C6orf99	
GPRC5D	1	GPRC5D	
GPRC5C	1	GPRC5C	
ARF5	1	ARF5	
ARF6	1	ARF6	
SUMO2P17	1	SUMO2P17	
KATNIP	1	KIAA0556	
RNASEL	1	RNASEL	
RNASEK	1	RNASEK	
STAU1	1	STAU1	
STAU2	1	STAU2	
SEZ6	1	SEZ6	
MIEF2	1	MIEF2	
MIEF1	1	MIEF1	
SINHCAFP2	1	FAM60CP	
SINHCAFP1	1	FAM60BP	
UNG	1	UNG	
TUBA3E	1	TUBA3E	
TUBA3D	1	TUBA3D	
GLRA2	1	GLRA2	
H3C15	1	HIST2H3A	
UNK	1	UNK	
GBX2	1	GBX2	
LINC01605	2	LINC01605:RP11-527N22.2	
H3C13	1	HIST2H3D	
H3C14	1	HIST2H3C	
LINC01607	1	LINC01607	
H3C12	1	HIST1H3J	
RNASE7	1	RNASE7	
STAT4	1	STAT4	
RERG-IT1	1	RERG-IT1	
H3C10	1	HIST1H3H	
DYNLL1P4	1	DYNLL1P4	
STAT6	1	STAT6	
DYNLL1P1	1	DYNLL1P1	
STAT1	1	STAT1	
STAT2	1	STAT2	
STAT3	1	STAT3	
CASTOR1	1	GATSL3	
GHET1	1	GHET1	
GLRA4	1	GLRA4	
ASPRV1	1	ASPRV1	
HEYL	1	HEYL	
MIR24-2	1	MIR24-2	
LRG1	1	LRG1	
CASTOR2	1	GATSL2	
LINC02925	1	RP3-439F8.1	
SERBP1	1	SERBP1	
ETFBKMT	1	ETFBKMT	
UBAP1	1	UBAP1	
UBAP2	1	UBAP2	
ERO1A	1	ERO1A	
ERO1B	1	ERO1B	
CCNT2	1	CCNT2	
CCNT1	1	CCNT1	
SMCHD1	1	SMCHD1	
HEPHL1	1	HEPHL1	
TUBA5P	1	RP11-480I12.5	
PITX2	1	PITX2	
PITX1	1	PITX1	
PPP1R16B	1	PPP1R16B	
MINAR1	1	KIAA1024	
AREL1	1	AREL1	
KHNYN	1	KHNYN	
PPP1R16A	1	PPP1R16A	
MUL1	1	MUL1	
OR2T8	1	OR2T8	
TUBA4A	1	TUBA4A	
RBX1	1	RBX1	
FAM83C-AS1	1	FAM83C-AS1	
RBMXL1	1	RBMXL1	
LINC00365	1	LINC00365	
SNAP23P1	1	SNAP23P1	
OVCH1-AS1	1	OVCH1-AS1	
LINC01699	1	GM140	
PFKFB2	1	PFKFB2	
ARL9	1	ARL9	
PFKFB1	1	PFKFB1	
PFKFB4	1	PFKFB4	
PFKFB3	1	PFKFB3	
TUBGCP2	1	TUBGCP2	
MIR374B	1	MIR374B	
ARL6	1	ARL6	
ARL3	1	ARL3	
ARL1	1	ARL1	
ARL2	1	ARL2	
RBMXP4	1	RBMXP4	
RBMXP2	1	RBMXP2	
RAP1GAP	1	RAP1GAP	
ENTREP3	1	FAM189B	
BCL2L12	1	BCL2L12	
BCL2L13	1	BCL2L13	
SBNO1	1	SBNO1	
SBNO2	1	SBNO2	
BCL2L11	1	BCL2L11	
ATG101	1	ATG101	
CPAMD8	1	CPAMD8	
TCP1P1	1	TCP1P1	
BCL2L15	1	BCL2L15	
TIA1	1	TIA1	
LINC00390	1	LINC00390	
BICRAL	1	GLTSCR1L	
KCNK4-TEX40	1	KCNK4-TEX40	
ENTREP1	1	FAM189A2	
MFHAS1	1	MFHAS1	
UST	1	UST	
TUBGCP5	1	TUBGCP5	
TUBGCP6	1	TUBGCP6	
ALG1L10P	1	ALG1L10P	
TUBGCP3	1	TUBGCP3	
TUBGCP4	1	TUBGCP4	
CNTNAP3	1	CNTNAP3	
MOXD1	1	MOXD1	
CNTNAP2	1	CNTNAP2	
LINC01671	1	AP001626.1	
CNTNAP1	1	CNTNAP1	
FAM47E-STBD1	1	FAM47E-STBD1	
PPP1R13B	1	PPP1R13B	
LINC00342	1	LINC00342	
NXT1	1	NXT1	
COX4I1	1	COX4I1	
COX4I2	1	COX4I2	
PIK3CD	1	PIK3CD	
PIK3CB	1	PIK3CB	
MUPP	1	MUPP	
NXT2	1	NXT2	
PPP1R13L	1	PPP1R13L	
EIF3CL	1	EIF3CL	
UTY	1	UTY	
LINC00339	1	LINC00339	
LINC00333	1	LINC00333	
LINC00334	1	LINC00334	
LINC02990	1	RP11-909N17.2	
PPP1R12A	1	PPP1R12A	
ARNT	1	ARNT	
TMED10P1	1	TMED10P1	
TMED10P2	1	TMED10P2	
PIK3CA	1	PIK3CA	
PIK3C3	1	PIK3C3	
PPP1R12B	1	PPP1R12B	
PPP1R12C	1	PPP1R12C	
LINC00324	1	LINC00324	
LINC02985	1	AC156455.1	
PPP1R15A	1	PPP1R15A	
PPP1R15B	1	PPP1R15B	
MIR378J	1	MIR378J	
FAM167A-AS1	1	FAM167A-AS1	
LRP1	1	LRP1	
RN7SL800P	1	RN7SL800P	
MIR378H	1	MIR378H	
LRP5	1	LRP5	
KATNB1	1	KATNB1	
LRP4	1	LRP4	
FURIN	1	FURIN	
LRP3	1	LRP3	
LRP2	1	LRP2	
LRP8	1	LRP8	
MIR378A	1	MIR378A	
LRP6	1	LRP6	
PRIMPOL	1	PRIMPOL	
MIEN1	1	MIEN1	
OR2W3	1	OR2W3	
KATNA1	1	KATNA1	
TIFA	1	TIFA	
PCBD1	1	PCBD1	
PCBD2	1	PCBD2	
CNNM2	1	CNNM2	
LINC00355	1	LINC00355	
CNNM3	1	CNNM3	
CNNM4	1	CNNM4	
PPP1R14A	1	PPP1R14A	
PPP1R14B	1	PPP1R14B	
METAP1D	1	METAP1D	
PPP1R14C	1	PPP1R14C	
TIE1	1	TIE1	
AKR7L	1	AKR7L	
CDR2L	1	CDR2L	
EIF4A2	1	EIF4A2	
EIF4A1	1	EIF4A1	
TAS2R20	1	TAS2R20	
LRR1	1	LRR1	
EIF4A3	1	EIF4A3	
ULK4	1	ULK4	
TONSL	1	TONSL	
DNHD1	1	DNHD1	
GCC2	1	GCC2	
GCC1	1	GCC1	
ARR3	1	ARR3	
MIR106B	1	MIR106B	
NUBP1	1	NUBP1	
NUBP2	1	NUBP2	
UXT	1	UXT	
TCL1B	1	TCL1B	
BAIAP2L2	1	BAIAP2L2	
BAIAP2L1	1	BAIAP2L1	
DHX57	1	DHX57	
ALG1L15P	1	ALG1L15P	
DHX58	1	DHX58	
RCC1	1	RCC1	
BCAP29	1	BCAP29	
CCNL2	1	CCNL2	
CCNL1	1	CCNL1	
ACAD11	1	ACAD11	
ACAD10	1	ACAD10	
EPHB1	1	EPHB1	
EPHB4	1	EPHB4	
EPHB3	1	EPHB3	
PABIR1	1	FAM122A	
ARSA	1	ARSA	
ADPGK-AS1	1	ADPGK-AS1	
EPHA7	1	EPHA7	
EPHA8	1	EPHA8	
TAS2R14	1	TAS2R14	
GCAT	1	GCAT	
PABIR2	1	FAM122B	
TAS2R19	1	TAS2R19	
PABIR3	1	FAM122C	
DHX40	1	DHX40	
MXRA8	1	MXRA8	
ULK3	1	ULK3	
ULK2	1	ULK2	
ULK1	1	ULK1	
MXRA7	1	MXRA7	
PEX11G	1	PEX11G	
EPHA1	1	EPHA1	
MXRA5	1	MXRA5	
MMADHC	1	MMADHC	
EPHA2	1	EPHA2	
GCDH	1	GCDH	
ZBED9	1	ZBED9	
ZBED8	1	ZBED8	
PAXIP1	1	PAXIP1	
PEX11A	1	PEX11A	
PEX11B	1	PEX11B	
PIK3R4	1	PIK3R4	
SUPT4H1	1	SUPT4H1	
PIK3R3	1	PIK3R3	
PIK3R2	1	PIK3R2	
PTTG1IP	1	PTTG1IP	
PIK3R1	1	PIK3R1	
ART5	1	ART5	
ART4	1	ART4	
PIK3R5	1	PIK3R5	
DHX30	1	DHX30	
DHX32	1	DHX32	
RAB11FIP1	1	RAB11FIP1	
PCBP3	2	PCBP3:PCBP3-OT1	
DHX33	1	DHX33	
ARSL	1	ARSE	
DHX34	1	DHX34	
MIER3	1	MIER3	
PCBP4	1	PCBP4	
DHX35	1	DHX35	
MIER2	1	MIER2	
MICAL1	1	MICAL1	
PCBP1	1	PCBP1	
VN1R83P	1	VN1R83P	
DHX36	1	DHX36	
MIER1	1	MIER1	
ARSK	1	ARSK	
PCBP2	1	PCBP2	
DHX37	1	DHX37	
ARSH	1	ARSH	
DHX38	1	DHX38	
ZBED1	1	ZBED1	
ARSF	1	ARSF	
RCE1	1	RCE1	
ARSG	1	ARSG	
ZBED6	1	ZBED6	
ARSD	1	ARSD	
RAB11FIP2	1	RAB11FIP2	
N4BP3	1	N4BP3	
ZBED5	1	ZBED5	
N4BP2	1	N4BP2	
RAB11FIP3	1	RAB11FIP3	
ZBED4	1	ZBED4	
N4BP1	1	N4BP1	
ARSB	1	ARSB	
RAB11FIP4	1	RAB11FIP4	
CLHC1	1	CLHC1	
ZBED3	1	ZBED3	
RAB11FIP5	1	RAB11FIP5	
WWTR1	1	WWTR1	
RCC2	1	RCC2	
SLC25A3P2	1	SLC25A3P2	
MICAL3	1	MICAL3	
URGCP-MRPS24	1	URGCP-MRPS24	
MICAL2	1	MICAL2	
CDKN2AIPNLP1	1	CDKN2AIPNLP1	
MTCO1P19	1	MTCO1P19	
ZBED5-AS1	1	ZBED5-AS1	
ARTN	1	ARTN	
MTCO1P12	1	MTCO1P12	
DHX29	1	DHX29	
CCNJL	1	CCNJL	
CETN2	1	CETN2	
CETN3	1	CETN3	
ARV1	1	ARV1	
STBD1	1	STBD1	
DHX15	1	DHX15	
DHX16	1	DHX16	
ALG1L11P	1	ALG1L11P	
LINC00299	1	LINC00299	
FLJ42969	1	FLJ42969	
NCOA1	1	NCOA1	
NCOA2	1	NCOA2	
STARD3NL	1	STARD3NL	
MTCO1P30	1	MTCO1P30	
NCOA5	1	NCOA5	
NCOA6	1	NCOA6	
NCOA3	1	NCOA3	
LINC00294	1	LINC00294	
NCOA4	1	NCOA4	
RSL24D1P1	1	RSL24D1P1	
VSNL1	1	VSNL1	
BANK1	1	BANK1	
CCNI2	1	CCNI2	
NCOA7	1	NCOA7	
RRM1-AS1	1	RRM1-AS1	
MTCO1P31	1	MTCO1P31	
CRELD1	1	CRELD1	
CRELD2	1	CRELD2	
SFI1	1	SFI1	
ITFG1-AS1	1	ITFG1-AS1	
LIPE-AS1	1	LIPE-AS1	
MTCO1P40	1	MTCO1P40	
DEFB124	1	DEFB124	
TUFMP1	1	TUFMP1	
SAMM50	1	SAMM50	
ALG1L13P	1	ALG1L13P	
BCAP31	1	BCAP31	
TAS2R6P	1	TAS2R6P	
GCH1	1	GCH1	
NORAD	1	NORAD	
NUBPL	1	NUBPL	
HNRNPA3P12	1	HNRNPA3P12	
MAD2L2	1	MAD2L2	
GARS1	1	GARS	
ALG1L14P	1	ALG1L14P	
CCNG2	1	CCNG2	
CCNG1	1	CCNG1	
HNRNPA3P10	1	HNRNPA3P10	
AUNIP	1	AUNIP	
TARDBP	1	TARDBP	
MAD2L1	1	MAD2L1	
KLHL36	1	KLHL36	
KLHL32	1	KLHL32	
ZRSR2P1	1	ZRSR1	
PHRF1	1	PHRF1	
KLHL30	1	KLHL30	
KLHL31	1	KLHL31	
RPL39P5	1	RPL39P5	
CCND3	1	CCND3	
CCND2	1	CCND2	
CCND1	1	CCND1	
RNU2-52P	1	RNU2-52P	
BANF1	1	BANF1	
BANF2	1	BANF2	
RPL39P3	1	RPL39P3	
MAPK6P4	1	MAPK6PS4	
PDGFRB	1	PDGFRB	
PDGFRA	1	PDGFRA	
TPRA1	1	TPRA1	
HFM1	1	HFM1	
CYBA	1	CYBA	
KLHL40	1	KLHL40	
RPP25L	1	RPP25L	
PDGFRL	1	PDGFRL	
KLHL41	1	KLHL41	
KLHL42	1	KLHL42	
PROCR	1	PROCR	
ERICH6B	1	ERICH6B	
CCNE2	1	CCNE2	
CLEC4GP1	1	CLEC4GP1	
CCNE1	1	CCNE1	
UBBP4	1	UBBP4	
VCL	1	VCL	
GCM2	1	GCM2	
KLHL18	1	KLHL18	
GCM1	1	GCM1	
NDRG4	1	NDRG4	
VCP	1	VCP	
NDRG3	1	NDRG3	
KLHL15	1	KLHL15	
KLHL17	1	KLHL17	
KLHL10	1	KLHL10	
KLHL11	1	KLHL11	
KLHL12	1	KLHL12	
NDRG2	1	NDRG2	
HS1BP3-IT1	1	HS1BP3-IT1	
NDRG1	1	NDRG1	
TAF5L	1	TAF5L	
MCPH1-AS1	1	MCPH1-AS1	
CCNB3	1	CCNB3	
PTPRG-AS1	1	PTPRG-AS1	
CCNB2	1	CCNB2	
CCNB1	1	CCNB1	
BRINP2	1	BRINP2	
CYC1	1	CYC1	
PRODH	1	PRODH	
GCN1	1	GCN1	
KLHL29	1	KLHL29	
GCKR	1	GCKR	
KLHL25	1	KLHL25	
KLHL26	1	KLHL26	
KLHL28	1	KLHL28	
KLHL21	1	KLHL21	
NFXL1	1	NFXL1	
KLHL22	1	KLHL22	
KLHL23	1	KLHL23	
KLHL24	1	KLHL24	
GATA6-AS1	1	GATA6-AS1	
GULP1	1	GULP1	
KLHL20	1	KLHL20	
ABHD12B	1	ABHD12B	
RCL1	1	RCL1	
GCLC	1	GCLC	
C9orf131	1	C9orf131	
APPBP2	1	APPBP2	
TAF4B	1	TAF4B	
CYCS	1	CYCS	
GCLM	1	GCLM	
LGALS3BP	1	LGALS3BP	
YWHAE	1	YWHAE	
MCUR1	1	MCUR1	
YWHAB	1	YWHAB	
DNAH17-AS1	1	DNAH17-AS1	
PHLDA1-AS1	1	RP11-290L1.3	
YWHAQ	1	YWHAQ	
SFR1	1	SFR1	
ABHD16A	1	ABHD16A	
CES5AP1	1	CES5AP1	
VN1R81P	1	VN1R81P	
GATAD1	1	GATAD1	
RCC2P6	1	RCC2P6	
YWHAG	1	YWHAG	
YWHAH	1	YWHAH	
GLRX3	1	GLRX3	
GLRX5	1	GLRX5	
TBC1D8	1	TBC1D8	
TBC1D9	1	TBC1D9	
ABHD14B	1	ABHD14B	
UBE2QL1	1	UBE2QL1	
ABHD14A	1	ABHD14A	
GLRX2	1	GLRX2	
YWHAZ	1	YWHAZ	
GCNA	1	ACRC	
RCN3	1	RCN3	
CCNA2	1	CCNA2	
C9orf152	1	C9orf152	
TBC1D1	1	TBC1D1	
RCN1	1	RCN1	
TBC1D2	1	TBC1D2	
SFPQ	1	SFPQ	
RCN2	1	RCN2	
PSRC1	1	PSRC1	
C9orf153	1	C9orf153	
TBC1D3	1	TBC1D3	
VGF	1	VGF	
TBC1D4	1	TBC1D4	
TBC1D5	1	TBC1D5	
MMRN2	1	MMRN2	
TBC1D7	1	TBC1D7	
VN1R82P	1	VN1R82P	
CACYBPP2	1	CACYBPP2	
WHAMMP3	1	WHAMMP3	
WHAMMP2	1	WHAMMP2	
TUBAL3	1	TUBAL3	
TAF1L	1	TAF1L	
RRBP1	1	RRBP1	
ABHD17C	1	ABHD17C	
CYGB	1	CYGB	
C9orf163	1	C9orf163	
RNU2-58P	1	RNU2-58P	
TAF1D	1	TAF1D	
TNKS2	1	TNKS2	
TAF1B	1	TAF1B	
TAF1C	1	TAF1C	
TAF1A	1	TAF1A	
VHL	1	VHL	
CCDC144NL-AS1	1	CCDC144NL-AS1	
TAF15	1	TAF15	
TAF12	1	TAF12	
TAF13	1	TAF13	
SMYD3-IT1	1	SMYD3-IT1	
TAF10	1	TAF10	
TAF11	1	TAF11	
ABHD16B	1	ABHD16B	
CDC42P3	1	CDC42P3	
BCLAF1P2	1	BCLAF1P2	
PROB1	1	PROB1	
BCLAF1P1	1	BCLAF1P1	
ABHD17B	1	ABHD17B	
OGFR-AS1	1	OGFR-AS1	
ABHD17A	1	ABHD17A	
CDC42P6	1	CDC42P6	
VN1R80P	1	VN1R80P	
ASB8	1	ASB8	
ASB9	1	ASB9	
CDC42P4	1	CDC42P4	
ASB6	1	ASB6	
ASB7	1	ASB7	
QRICH1	1	QRICH1	
ATP1B3-AS1	1	ATP1B3-AS1	
VIM	1	VIM	
QRICH2	1	QRICH2	
ASB3	1	ASB3	
RPL26L1	1	RPL26L1	
ASB1	1	ASB1	
VIT	1	VIT	
MAML2	1	MAML2	
MAML1	1	MAML1	
MYT1L	1	MYT1L	
RAPH1	1	RAPH1	
THYN1	1	THYN1	
GCSH	1	GCSH	
ZNG1F	1	CBWD7	
LINC01503	1	LINC01503	
LINC01504	1	LINC01504	
RPL12P3	1	RPL12P3	
ZNG1A	1	CBWD1	
RPL12P4	1	RPL12P4	
LINC01505	1	LINC01505	
ZNG1B	1	CBWD2	
BVES	1	BVES	
ZNG1C	1	CBWD3	
RPL12P6	1	RPL12P6	
LINC01500	1	LINC01500	
ZNG1E	1	CBWD5	
RPL12P8	1	RPL12P8	
WSB1	1	WSB1	
WSB2	1	WSB2	
ANKHD1-EIF4EBP3	1	ANKHD1-EIF4EBP3	
IFT80	1	IFT80	
IFT88	1	IFT88	
EOLA2-DT	1	LINC00894	
ZSCAN16-AS1	1	ZSCAN16-AS1	
IFT81	1	IFT81	
MAML3	1	MAML3	
ADAM20P1	1	ADAM20P1	
UBA52	1	UBA52	
LDHBP1	1	LDHBP1	
FTLP14	1	FTLP14	
LDHBP2	1	LDHBP2	
FTLP12	1	FTLP12	
NEDD4L	1	NEDD4L	
SLAIN2	1	SLAIN2	
ATXN7L3B	1	ATXN7L3B	
A1BG	1	A1BG	
SLAIN1	1	SLAIN1	
LINC01524	1	LINC01524	
LINC01526	1	LINC01526	
LINC01521	1	LINC01521	
GSDMD	1	GSDMD	
GSDMB	1	GSDMB	
GSDMA	1	GSDMA	
RNASE10	1	RNASE10	
TMEM192	1	TMEM192	
FLJ40194	1	FLJ40194	
TMEM198	1	TMEM198	
ZFAT-AS1	1	ZFAT-AS1	
TMEM199	1	TMEM199	
CYLD	1	CYLD	
FA2H	1	FA2H	
ASAH2B	1	ASAH2B	
LINC01518	1	LINC01518	
LINC01513	1	LINC01513	
LINC01514	1	LINC01514	
CHRFAM7A	1	CHRFAM7A	
LINC01515	1	LINC01515	
LINC01511	1	LINC01511	
GSDME	1	DFNA5	
TMEM181	1	TMEM181	
POLR2KP1	1	POLR2KP1	
TMEM182	1	TMEM182	
TMEM186	1	TMEM186	
TMEM187	1	TMEM187	
TMSB4Y	1	TMSB4Y	
LDLRAP1	1	LDLRAP1	
GPRASP1	1	GPRASP1	
GPRASP2	1	GPRASP2	
GPRASP3	1	BHLHB9	
SLC2A14	1	SLC2A14	
SLC2A11	1	SLC2A11	
SLC2A10	1	SLC2A10	
SLC2A13	1	SLC2A13	
SLC2A12	1	SLC2A12	
TACR2	1	TACR2	
FN3KRP	1	FN3KRP	
TACR3	1	TACR3	
TMEM175	1	TMEM175	
TMEM177	1	TMEM177	
LSG1	1	LSG1	
SLCO4A1	1	SLCO4A1	
PLPPR2	1	PLPPR2	
PLPPR3	1	PLPPR3	
ANKRD55	1	ANKRD55	
ASIP	1	ASIP	
HOXD13	1	HOXD13	
TMEM160	1	TMEM160	
HOXD12	1	HOXD12	
TMEM163	1	TMEM163	
OR1M1	1	OR1M1	
TMEM164	1	TMEM164	
TMEM165	1	TMEM165	
TMEM168	1	TMEM168	
ANKRD53	1	ANKRD53	
ANKRD54	1	ANKRD54	
ANKRD52	1	ANKRD52	
ANKRD50	1	ANKRD50	
ENPP7P6	1	ENPP7P6	
ENPP7P7	1	ENPP7P7	
ENPP7P8	1	ENPP7P8	
OR1L8	1	OR1L8	
ENPP7P4	1	ENPP7P4	
ENPP7P5	1	ENPP7P5	
TMEM154	1	TMEM154	
TMEM156	1	TMEM156	
ERP44	1	ERP44	
TMEM158	1	TMEM158	
ZNFX1	1	ZNFX1	
HMGA1P8	1	HMGA1P8	
HMGA1P2	1	HMGA1P2	
ANKRD65	1	ANKRD65	
HMGA1P3	1	HMGA1P3	
HMGA1P4	1	HMGA1P4	
ENPP7P1	1	ENPP7P1	
ANKRD63	1	ANKRD63	
ANKRD61	1	ANKRD61	
ANKRD39	1	ANKRD39	
ANKRD37	1	ANKRD37	
LINC00265	1	LINC00265	
ANKRD35	1	ANKRD35	
ANKRD36	1	ANKRD36	
ANKRD33	1	ANKRD33	
MIR1238	1	MIR1238	
ZFP36	1	ZFP36	
ZFP30	1	ZFP30	
NAGLU	1	NAGLU	
GRB14	1	GRB14	
MIR1237	1	MIR1237	
GRB10	1	GRB10	
ANKRD31	1	ANKRD31	
MIR1231	1	MIR1231	
TMSB10	1	TMSB10	
ZFP37	1	ZFP37	
LINC01588	1	LINC01588	
LINC01589	1	LINC01589	
LINC01583	1	LINC01583	
ANKRD49	1	ANKRD49	
ANKRD46	1	ANKRD46	
ANKRD44	1	ANKRD44	
DEFB116	1	DEFB116	
ANKRD45	1	ANKRD45	
MAMDC2-AS1	1	MAMDC2-AS1	
RPL12P15	1	RPL12P15	
RPL12P14	1	RPL12P14	
RPL12P17	1	RPL12P17	
RPL12P16	1	RPL12P16	
CYS1	1	CYS1	
RPL12P13	1	RPL12P13	
RPL12P12	1	RPL12P12	
MIR1227	1	MIR1227	
CLIP3	1	CLIP3	
BSCL2	1	BSCL2	
MIR1228	1	MIR1228	
CLIP2	1	CLIP2	
MIR1229	1	MIR1229	
CLIP1	1	CLIP1	
SYPL1	1	SYPL1	
ZFP41	1	ZFP41	
MIR1225	1	MIR1225	
ZFP42	1	ZFP42	
MIR1226	1	MIR1226	
CLIP4	1	CLIP4	
ERP29	1	ERP29	
ANKRD42	1	ANKRD42	
ERP27	1	ERP27	
ANKRD40	1	ANKRD40	
PHPT1	1	PHPT1	
GRAPL	1	GRAPL	
MAD1L1	1	MAD1L1	
MED4-AS1	1	MED4-AS1	
ANKRD17	1	ANKRD17	
PARP4P2	1	PARP4P2	
SSBP3-AS1	1	SSBP3-AS1	
ANKRD16	1	ANKRD16	
CD151	1	CD151	
ANKRD11	1	ANKRD11	
SUZ12P1	1	SUZ12P1	
ANKRD12	1	ANKRD12	
ASMT	1	ASMT	
ILDR1	1	ILDR1	
ZDHHC8BP	1	ZDHHC8P1	
ILDR2	1	ILDR2	
RPL12P25	1	RPL12P25	
RPL12P28	1	RPL12P28	
RPL12P27	1	RPL12P27	
RPL12P21	1	RPL12P21	
NDUFB1P2	1	NDUFB1P2	
VTN	1	VTN	
HMBOX1	1	HMBOX1	
ZFP57	1	ZFP57	
ARHGAP42P2	1	ARHGAP42P2	
ARHGAP42P1	1	ARHGAP42P1	
RNU6-1079P	1	RNU6-1079P	
ANKRD10	1	ANKRD10	
LINC00278	1	LINC00278	
ESRRA	1	ESRRA	
ANKRD28	1	ANKRD28	
ENO1P4	1	ENO1P4	
CD164	1	CD164	
ENO1P1	1	ENO1P1	
ANKRD26	1	ANKRD26	
IFTAP	1	C11orf74	
ANKRD27	1	ANKRD27	
ANKRD24	1	ANKRD24	
ZG16B	1	ZG16B	
DARS1-AS1	1	DARS-AS1	
ESRRB	1	ESRRB	
ANKRD23	1	ANKRD23	
LSM1	1	LSM1	
ASNS	1	ASNS	
RPL12P38	1	RPL12P38	
LSM5	1	LSM5	
RPL12P33	1	RPL12P33	
LSM4	1	LSM4	
LSM3	1	LSM3	
RPL12P35	1	RPL12P35	
CNOT4	1	CNOT4	
TRMT9B	1	KIAA1456	
LSM8	1	LSM8	
ZFP69	1	ZFP69	
CNOT6	1	CNOT6	
LSM7	1	LSM7	
RPL12P42	1	RPL12P42	
LSM6	1	LSM6	
CNOT7	1	CNOT7	
ZFP62	1	ZFP62	
CNOT1	1	CNOT1	
CNOT2	1	CNOT2	
ZFP64	1	ZFP64	
TADA3	1	TADA3	
CNOT3	1	CNOT3	
TADA1	1	TADA1	
CNOT8	1	CNOT8	
EIF4G3	1	EIF4G3	
CNOT9	1	CNOT9	
EIF4G2	1	EIF4G2	
EIF4G1	1	EIF4G1	
DPP10	1	DPP10	
LINC01551	1	LINC01551	
LINC00221	1	LINC00221	
LINC02882	1	RP11-81H3.2	
EIF4E3	1	EIF4E3	
ZFP82	1	ZFP82	
LSP1	1	LSP1	
NAGPA	1	NAGPA	
SGCE	1	SGCE	
SGCA	1	SGCA	
SGCB	1	SGCB	
LINC01547	1	LINC01547	
HIF1AN	1	HIF1AN	
PROSER2-AS1	1	PROSER2-AS1	
LINC02875	1	C17orf82	
LINC01545	1	LINC01545	
LINC02870	1	C10orf91	
STAM-DT	1	STAM-AS1	
VWF	1	VWF	
TBC1D3P1	1	TBC1D3P1	
ZFP91	1	ZFP91	
ELOA-AS1	1	TCEB3-AS1	
TBC1D3P2	1	TBC1D3P2	
ZFP90	1	ZFP90	
MIR125A	1	MIR125A	
ASPM	1	ASPM	
ETV3L	1	ETV3L	
ASPH	1	ASPH	
ESRP2	1	ESRP2	
ESRP1	1	ESRP1	
ASPG	1	ASPG	
LINC00205	1	LINC00205	
SNRPA1	1	SNRPA1	
LINC01537	1	LINC01537	
LINC00200	1	LINC00200	
EIF4E2	1	EIF4E2	
ASPA	1	ASPA	
LINC02864	1	RP11-169F17.1	
LINC00240	1	LINC00240	
NLGN3	1	NLGN3	
LINC01572	1	LINC01572	
RN7SL812P	1	RN7SL812P	
NLGN1	1	NLGN1	
NLGN2	1	NLGN2	
VXN	1	C8orf46	
EP400P1	1	EP400NL	
LINC01569	1	LINC01569	
LINC02899	1	C5orf17	
SNRPB2	1	SNRPB2	
LINC00239	1	LINC00239	
WASF1	1	WASF1	
WASF2	1	WASF2	
LINC00235	1	LINC00235	
WASF3	1	WASF3	
LINC02897	1	C1orf229	
LINC01560	1	LINC01560	
CDRT4	1	CDRT4	
LINC01562	1	LINC01562	
TXNRD3	1	TXNRD3	
TXNRD2	1	TXNRD2	
TXNRD1	1	TXNRD1	
ASS1	1	ASS1	
MIR1249	1	MIR1249	
LINC01558	1	LINC01558	
ATP6V1G2-DDX39B	1	ATP6V1G2-DDX39B	
LINC00222	1	LINC00222	
RHEBL1	1	RHEBL1	
MMACHC	1	MMACHC	
CBLN3	1	CBLN3	
CBLN1	1	CBLN1	
STEEP1	1	CXorf56	
VIPR1	1	VIPR1	
FAAH	1	FAAH	
UMAD1	1	UMAD1	
GDE1	1	GDE1	
HGH1	1	HGH1	
SCARNA1	1	SCARNA1	
SCARNA2	1	SCARNA2	
PKD2L2	1	PKD2L2	
SCARNA3	1	SCARNA3	
NADSYN1	1	NADSYN1	
RAPGEFL1	1	RAPGEFL1	
DHFRP1	1	DHFRP1	
TRMT44	1	TRMT44	
ZFPL1	1	ZFPL1	
AGFG2	1	AGFG2	
AGFG1	1	AGFG1	
MIR1180	1	MIR1180	
HEXD-IT1	1	HEXDC-IT1	
CYP27A1	1	CYP27A1	
CARHSP1	1	CARHSP1	
RRAGA	1	RRAGA	
RRAGC	1	RRAGC	
ASTL	1	ASTL	
PDE12	1	PDE12	
RRAGB	1	RRAGB	
CD109	1	CD109	
RRAGD	1	RRAGD	
VDAC3	1	VDAC3	
VDAC2	1	VDAC2	
VDAC1	1	VDAC1	
CBLL1	1	CBLL1	
ZFPM1	1	ZFPM1	
CD101	1	CD101	
NECAB3	1	NECAB3	
PDE1C	1	PDE1C	
PDE1B	1	PDE1B	
PDE1A	1	PDE1A	
