"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"CRLF1"	272.705317400314	-0.300360420140856	0.193250688495573	-1.55425278160257	0.120124131821628	0.289525898855964	FALSE	FALSE	FALSE
"OSBPL7"	579.675273381674	0.305883687628145	0.138420599811723	2.20981333735153	0.0271181197035442	0.105479294720214	FALSE	FALSE	FALSE
"YBX2"	933.832194534463	0.0268208170666409	0.115778859102246	0.231655565399508	0.81680554623813	0.906906549348328	FALSE	FALSE	FALSE
"MAP3K14"	1062.45717430141	-0.479686089819678	0.111998703540729	-4.28296109378834	1.84422428771139e-05	0.000393649793811497	TRUE	FALSE	FALSE
"TMEM132A"	8471.13627008385	0.0562255797474402	0.0750521806848096	0.749153178953801	0.453764885718307	0.65939149883145	FALSE	FALSE	FALSE
"AP2B1"	24058.3320884026	-0.0576611377254728	0.075649304909526	-0.762216358688736	0.445930884207909	0.653896869055472	FALSE	FALSE	FALSE
"ZNF263"	3061.27311233115	-0.0824315258258033	0.0829553579043942	-0.993685373774235	0.320376065627257	0.539566308798049	FALSE	FALSE	FALSE
"SPATA20"	2536.64161073628	0.0620810534410514	0.0799008765813281	0.77697587432425	0.437173004283698	0.646876113243735	FALSE	FALSE	FALSE
"TNFRSF12A"	1249.90448461101	-0.0143373001847431	0.0963336556196089	-0.14882960780972	0.881688087164387	0.942509961056467	FALSE	FALSE	FALSE
"DLX6"	4154.83229675971	-0.338364463138715	0.0845038196835301	-4.00413217302961	6.22455578494175e-05	0.00104849042530999	TRUE	FALSE	FALSE
"MAP3K9"	2484.82191034391	-0.280131142074179	0.0822106526109548	-3.40747984813893	0.000655657498243289	0.00660756610446406	TRUE	FALSE	FALSE
"RALA"	4217.76494771155	-0.0148609242126651	0.0830998071291649	-0.178832234707431	0.858069433632433	0.929349253199487	FALSE	FALSE	FALSE
"BAIAP2L1"	5283.39884409345	-0.165305585137607	0.0721038507479163	-2.29260411785128	0.0218708070975583	0.0905478924288093	FALSE	FALSE	FALSE
"KDM7A"	2431.76771915496	-0.16851796809851	0.0962530763561679	-1.75078007351098	0.0799838002742246	0.221635528054035	FALSE	FALSE	FALSE
"AGK"	1041.88450672737	0.00661151868370605	0.261855804856686	0.0252487000902063	0.979856592266936	0.991423297813524	FALSE	FALSE	FALSE
